"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000135083",1.68252153030671,6.29809695145505,4.0128099034282,0.000740203219148086,0.314493842309664,-0.381314603228601
"ENSG00000255355",3.33800197196182,0.612421629006855,4.00274477352775,0.000757443386409075,0.314493842309664,-0.508220634270012
"ENSG00000114315",2.44807232460408,0.573532476509206,4.00100995854914,0.000760455218585391,0.314493842309664,-0.558492005467643
"ENSG00000180815",2.20832588760423,1.40552700249455,3.99745677883276,0.000766661388353689,0.314493842309664,-0.50055601241455
"ENSG00000187912",1.16076237516744,5.12127926759947,3.98205732508467,0.000794149851929079,0.314493842309664,-0.434443435209232
"ENSG00000140749",1.46367532266314,3.41933095873129,3.97379695001912,0.00080929881385352,0.314493842309664,-0.435198448158292
"ENSG00000137731",2.58608679648351,-0.915441728448529,3.97358229835441,0.000809696298580536,0.314493842309664,-0.982345918760894
"ENSG00000264653",1.34267547236664,4.54857284329161,3.96165793318909,0.000832086776696609,0.314493842309664,-0.467382194630611
"ENSG00000136153",-1.02264303498013,4.22609088240608,-3.95326164180585,0.000848222883633243,0.314493842309664,-0.477780790503163
"ENSG00000104918",2.34601979618237,0.0127245073876912,3.95294488156517,0.00084883772189469,0.314493842309664,-0.925081621989819
"ENSG00000228232",-2.91946864920479,-0.957084577739038,-3.94968365940112,0.000855193778052241,0.314493842309664,-1.10957124960481
"ENSG00000247400",1.58075111087671,2.41535872307804,3.946020618041,0.000862389700008008,0.314493842309664,-0.515839198602027
"ENSG00000073910",1.07523898724876,8.23749778292205,3.94010357034769,0.00087414155744304,0.314493842309664,-0.551215273356269
"ENSG00000118515",0.999229901428892,8.19291013753914,3.92116635716085,0.000912838858423441,0.314493842309664,-0.591403460706653
"ENSG00000259365",2.53587634910032,-1.94910429193339,3.92034819636357,0.000914548754769962,0.314493842309664,-1.35820212840534
"ENSG00000165182",-2.88725487267188,-1.17857525005966,-3.914956798764,0.000925896639687264,0.314493842309664,-1.11219993089772
"ENSG00000081052",-1.20619696513301,3.57977152450451,-3.90912935173996,0.00093832048300612,0.314493842309664,-0.567420376367563
"ENSG00000261202",1.72257367387742,1.32838271418624,3.90731779901432,0.000942216434688032,0.314493842309664,-0.675255351412389
"ENSG00000158427",-2.03961316536387,-0.118807691101573,-3.90468650083739,0.000947904123083964,0.314493842309664,-1.05222246325392
"ENSG00000268403",2.02606614697215,-0.169720963487359,3.90285530669033,0.000951882557433025,0.314493842309664,-0.833510842594441
"ENSG00000286872",1.67425761074072,1.6077692994555,3.90211061745576,0.000953505225247688,0.314493842309664,-0.649840907270695
"ENSG00000286887",1.84249164731263,1.00780276761778,3.9017901300499,0.000954204412535063,0.314493842309664,-0.745398359316537
"ENSG00000285933",2.64645622603157,-1.09503035644842,3.90113749538188,0.000955629807218009,0.314493842309664,-0.971736279087552
"ENSG00000280003",1.66129714306298,1.71289314898855,3.8724074925765,0.0010205291238083,0.314546569314439,-0.707898876312436
"ENSG00000276900",1.69490791153886,4.63172811191761,3.86822100468806,0.00103034628210429,0.314546569314439,-0.666149086682867
"ENSG00000234028",1.6573642283706,3.45621105963793,3.86023989314092,0.00104932335774252,0.314546569314439,-0.66794109139769
"ENSG00000274528",3.15416495186982,-0.454185046264127,3.85601501558575,0.00105950972435408,0.314546569314439,-0.972943591115829
"ENSG00000196878",2.41050799665868,4.22448351566996,3.85442252811602,0.00106337481519351,0.314546569314439,-0.686675783759659
"ENSG00000159388",1.41607905801525,9.20413316575825,3.85163460893476,0.00107017518796303,0.314546569314439,-0.74469933950442
"ENSG00000232995",-2.21741420464575,-0.0808973143067075,-3.85152872271774,0.00107043432151611,0.314546569314439,-1.13807859866861
"ENSG00000147459",1.30842159641465,9.61182133349527,3.84857096404261,0.00107769812616882,0.314546569314439,-0.752123443801621
"ENSG00000259097",-2.30525073592063,-0.768174148919134,-3.84772502200839,0.0010797846524916,0.314546569314439,-1.11358890687776
"ENSG00000275198",1.97837693275397,2.0725172961601,3.8449248148597,0.00108672016538039,0.314546569314439,-0.720768721093354
"ENSG00000272735",2.20339079891722,2.1355612722062,3.83687765906171,0.00110689936265801,0.315089061503518,-0.728519026146631
"ENSG00000225339",1.78292316143387,0.826596573032649,3.83364614064947,0.00111510747468166,0.315089061503518,-0.853805999248464
"ENSG00000223969",2.14569538141478,1.78372861407207,3.82864072666734,0.00112794119585842,0.315089061503518,-0.768083594807699
"ENSG00000160588",0.962858792574952,5.16790332427615,3.79695921788396,0.00121265416907628,0.322374875469334,-0.823326963745172
"ENSG00000158887",1.84346692245751,3.26694139373023,3.78388723179655,0.00124942663066918,0.322374875469334,-0.81902272087629
"ENSG00000186854",-0.965135260321859,6.15579463119994,-3.78352415384197,0.00125046368233508,0.322374875469334,-0.86061899948271
"ENSG00000270022",1.95983070646245,1.9482494816462,3.76974732713098,0.00129045341970099,0.322374875469334,-0.868207946368446
"ENSG00000145632",2.38134605800346,2.95823125824149,3.76955273404734,0.00129102727932897,0.322374875469334,-0.848286745400137
"ENSG00000215067",1.25014976366145,3.94407214762416,3.76931072454222,0.00129174132530688,0.322374875469334,-0.854946931909568
"ENSG00000234457",2.81683395458971,-1.8885759426364,3.76219483554065,0.00131291316923061,0.322374875469334,-1.57583754490072
"ENSG00000108839",1.10023230733796,3.85372938606745,3.76142409613329,0.00131522695932181,0.322374875469334,-0.868712352009306
"ENSG00000253408",2.65611606289229,1.21239644066075,3.76029108248759,0.0013186356757014,0.322374875469334,-0.91401840097202
"ENSG00000268433",2.53871120095325,-0.987214077353207,3.75691432832298,0.00132884697447992,0.322374875469334,-1.30513907390249
"ENSG00000273702",2.51373582597871,0.494605956833226,3.75427333295991,0.0013368881085985,0.322374875469334,-0.993450844265416
"ENSG00000213090",-1.51816387157951,1.88285835164363,-3.75210823240399,0.00134351634673844,0.322374875469334,-0.99566017390471
"ENSG00000287697",1.26804240938585,2.09585992952675,3.73967262030328,0.00138222439220178,0.322374875469334,-0.918656499952219
"ENSG00000103381",1.21541887815852,8.11332098142491,3.7359608384464,0.00139399134935336,0.322374875469334,-0.984022666136601
"ENSG00000139112",1.02800682074536,6.8248146396839,3.7302850052205,0.00141217746124514,0.322374875469334,-0.985266368570551
"ENSG00000182489",-2.23555685879258,1.10563181332156,-3.72601200604592,0.0014260240948611,0.322374875469334,-1.08985695122157
"ENSG00000286536",2.49189543060926,-1.80508337272102,3.72529799261012,0.00142835097061358,0.322374875469334,-1.51151771900888
"ENSG00000173281",1.83851908198802,1.42897372134488,3.72431751881884,0.00143155235361769,0.322374875469334,-0.993025790426612
"ENSG00000229337",1.46986748720059,2.72876729031563,3.72304834745196,0.00143570696321089,0.322374875469334,-0.941316228406662
"ENSG00000123643",0.921551938274089,5.83488507760714,3.72015029026204,0.001445238661767,0.322374875469334,-0.988242041428422
"ENSG00000275432",2.15944652790499,-0.0333402801034585,3.7195504508864,0.00144721936999125,0.322374875469334,-1.26621319382608
"ENSG00000280587",1.86461806994026,2.2105047524273,3.71462525313055,0.00146358499267446,0.322374875469334,-0.967176019740836
"ENSG00000231890",1.68898621319935,2.9566866369242,3.71170477183849,0.00147337595516843,0.322374875469334,-0.964494552839991
"ENSG00000267638",1.36459591967135,3.46970180478464,3.71090295087608,0.00147607543713065,0.322374875469334,-0.967040692144399
"ENSG00000265185",1.87825909215676,3.81793389815939,3.6744530428364,0.00160411792359953,0.336819715436402,-1.0480009544103
"ENSG00000183386",1.34251351778549,4.21829802748557,3.67286511713955,0.00160993992011658,0.336819715436402,-1.05659031615873
"ENSG00000243176",1.78293630821008,3.8182028433986,3.66168865987877,0.00165151471742663,0.336819715436402,-1.07709681045261
"ENSG00000211666",2.6957313609314,-0.769852600690696,3.6587228250107,0.00166272484350589,0.336819715436402,-1.37921310386493
"ENSG00000138795",-1.08373798142207,7.07763863736851,-3.6571065119528,0.00166886584429675,0.336819715436402,-1.13766474686005
"ENSG00000261371",0.890058450636934,8.72794973824722,3.65620899660084,0.00167228556041039,0.336819715436402,-1.1565117395804
"ENSG00000259802",2.20957562710452,1.01151728817615,3.65268111286346,0.00168579498436108,0.336819715436402,-1.13206527583558
"ENSG00000244061",-2.60304259685709,-1.55096527424315,-3.65236449596621,0.0016870126930616,0.336819715436402,-1.79468571788374
"ENSG00000219088",2.59063072892139,-1.91461755080148,3.65047168973587,0.00169431063943596,0.336819715436402,-1.60053846767812
"ENSG00000259056",-2.57569390443389,-1.23129763926078,-3.64979744010335,0.00169691784547938,0.336819715436402,-1.57164959451281
"ENSG00000253438",-1.22405150237367,3.52624737416044,-3.64947006223277,0.00169818519292886,0.336819715436402,-1.08803102685835
"ENSG00000173451",1.36907384902837,2.44185828890829,3.64553792474136,0.00171348083212193,0.336819715436402,-1.09623565554832
"ENSG00000107104",-1.33425046954643,3.15054479309163,-3.64273262871691,0.00172447656504651,0.336819715436402,-1.10111080178163
"ENSG00000285646",1.89874625948126,3.09723539111333,3.63472718110421,0.0017562410464014,0.338621289014765,-1.11936552968835
"ENSG00000260467",1.83673901464315,2.79056825739643,3.63331838267906,0.0017618906562956,0.338621289014765,-1.11978228443174
"ENSG00000287812",3.2745540286465,2.47062030822986,3.62946448246219,0.00177743788129757,0.338898156034069,-1.12768154034929
"ENSG00000127507",1.68990828944859,8.45332805928679,3.62284704063744,0.0018044513860427,0.341339685813305,-1.22528064979979
"ENSG00000268278",2.52887021211991,-2.41538830342081,3.60787027783858,0.00186710004668982,0.348458308081263,-1.84568250296549
"ENSG00000239732",2.11284946940082,0.306782251860473,3.60615584992712,0.00187440760223214,0.348458308081263,-1.29024897733858
"ENSG00000154229",-0.769805828374579,6.32443275774135,-3.60150216990837,0.00189438645991941,0.348458308081263,-1.24491829737691
"ENSG00000272477",-2.6418860672158,-0.647942455915348,-3.59071097532144,0.00194152932827266,0.348458308081263,-1.67916281228721
"ENSG00000174130",1.26783531381209,6.39196730204958,3.58682748671875,0.00195877750411085,0.348458308081263,-1.28217184055623
"ENSG00000225945",2.27074568007484,1.4629341761943,3.58618842403174,0.00196163033911295,0.348458308081263,-1.2340548415324
"ENSG00000197852",1.31591273431543,7.23603417683295,3.57965390087615,0.00199103804471032,0.348458308081263,-1.30724480779593
"ENSG00000258102",1.85318229015885,3.74366912117872,3.57765602317132,0.00200011597709803,0.348458308081263,-1.25057528234547
"ENSG00000260943",2.17302394049781,-1.17840471865153,3.57579679474086,0.00200860069532357,0.348458308081263,-1.62683306314946
"ENSG00000178878",1.32310994059149,2.06548517158239,3.56967959716682,0.00203676903171015,0.348458308081263,-1.25284891159771
"ENSG00000188163",2.49375284480019,0.28135584738766,3.56537887429304,0.00205680646920851,0.348458308081263,-1.4089293449977
"ENSG00000100221",0.776935307642565,6.26604733277055,3.56389303720487,0.00206377432405054,0.348458308081263,-1.32701485529997
"ENSG00000230006",-1.5071843028737,2.353868540778,-3.55905604695488,0.00208661953949702,0.348458308081263,-1.28901788399401
"ENSG00000272023",3.02794210767399,-1.62803853595972,3.54480927175439,0.00215537012293832,0.348458308081263,-1.83955810325803
"ENSG00000102104",2.29253600090049,-1.85538083603758,3.53637010844583,0.00219714589384599,0.348458308081263,-1.91993629039131
"ENSG00000181631",1.30776034250616,5.80592454968059,3.5342885664873,0.00220757240083377,0.348458308081263,-1.38341725410592
"ENSG00000124107",2.0225762663371,2.60679388571962,3.52696579983401,0.00224464231661661,0.348458308081263,-1.3296984753537
"ENSG00000131686",-1.56542923897475,3.07355923349928,-3.52579669365465,0.00225061731499744,0.348458308081263,-1.33403827838791
"ENSG00000259003",2.20576793714873,-0.690339030085385,3.525373339909,0.00225278483829475,0.348458308081263,-1.60011653653616
"ENSG00000262202",2.73246109286064,-0.339072709632165,3.52379088183602,0.00226090511748253,0.348458308081263,-1.49237865817884
"ENSG00000285231",2.70316066080923,-2.01630201199425,3.52053559111575,0.00227770043553695,0.348458308081263,-1.85444776234144
"ENSG00000087589",1.14069466519662,5.77142845011732,3.51701515775255,0.00229600241840136,0.348458308081263,-1.41759342103049
"ENSG00000236617",1.77293631177096,0.663493235258669,3.51677077794064,0.00229727827374142,0.348458308081263,-1.42738681233309
"ENSG00000145979",1.10371369744675,4.66786862032906,3.51336471086055,0.00231513367314921,0.348458308081263,-1.40338207632576
"ENSG00000140941",1.12419352670034,6.22296579005827,3.5131325539967,0.0023163556696506,0.348458308081263,-1.43601780293349
"ENSG00000160888",1.74477135946949,6.51512855583929,3.51216761749209,0.00232144160234012,0.348458308081263,-1.44279915667569
"ENSG00000093217",-1.55551190970457,1.57754361886261,-3.50663926733053,0.00235079334795773,0.348458308081263,-1.45001340014018
"ENSG00000155966",1.20359615395574,3.55371739286132,3.50529135647043,0.00235800520040216,0.348458308081263,-1.38421368831153
"ENSG00000177606",2.34226814979973,7.76439264290671,3.49818966919873,0.00239636415931819,0.348458308081263,-1.48383239755528
"ENSG00000059915",1.74963098645925,5.07002889672387,3.49678880090097,0.00240400319073187,0.348458308081263,-1.44948426387165
"ENSG00000215131",2.48746322674126,-1.30372134833185,3.49497727991293,0.00241391717776251,0.348458308081263,-1.70107342108652
"ENSG00000279996",1.7521780588768,2.12072093219864,3.49433575971866,0.00241743771668589,0.348458308081263,-1.39538768612188
"ENSG00000148572",1.10334431027635,5.55088262432619,3.48997045737163,0.0024415285453743,0.348458308081263,-1.47213828678316
"ENSG00000233038",1.2022140410933,2.53929116002291,3.48894709669009,0.00244721035808197,0.348458308081263,-1.40432828060622
"ENSG00000243621",-1.97667274928872,-0.251543221357092,-3.48726363804967,0.00245658550081016,0.348458308081263,-1.72935788651444
"ENSG00000258511",-2.25526931912713,-1.38119920656134,-3.48604291717004,0.0024634058198553,0.348458308081263,-1.88196292454682
"ENSG00000273008",2.23277518092041,0.995098079840416,3.48603566202915,0.00246344641101481,0.348458308081263,-1.45054734856094
"ENSG00000246130",1.52982916333136,3.46421814071685,3.479225296305,0.00250184157580607,0.348458308081263,-1.43395991165432
"ENSG00000117410",1.08718023688554,6.54702585845423,3.4764452287434,0.00251768401492816,0.348458308081263,-1.51356567443656
"ENSG00000234230",2.40724080078213,-1.2270390592615,3.47590981738748,0.00252074644135551,0.348458308081263,-1.74724518327349
"ENSG00000274421",-1.9050029870227,-0.445504543851619,-3.47484047697395,0.00252687381463925,0.348458308081263,-1.69306694538213
"ENSG00000273176",2.12128712496001,-1.2330255003626,3.47155420080097,0.0025457964087335,0.348458308081263,-1.76280812684043
"ENSG00000257084",2.3726252157111,-1.45200999108515,3.46538938662555,0.00258167145366545,0.348458308081263,-1.80061250329292
"ENSG00000278876",2.05960125471843,0.568300715690827,3.46512502821384,0.00258322093440686,0.348458308081263,-1.52497933063082
"ENSG00000236434",1.31010010385585,2.47224563856166,3.45374761570684,0.00265078300597398,0.348458308081263,-1.47284483565441
"ENSG00000079691",-1.10673973771428,3.84549481402151,-3.44623575865726,0.00269634169866272,0.348458308081263,-1.50966697475816
"ENSG00000183323",0.978205185146313,3.83013067280169,3.44510383705925,0.00270327324531636,0.348458308081263,-1.51442281743356
"ENSG00000119508",2.11700742323874,4.67338982013018,3.44498736270326,0.00270398749447657,0.348458308081263,-1.54858437374159
"ENSG00000204131",0.937754329712831,7.96416913056444,3.44124135771774,0.00272705830919733,0.348458308081263,-1.60425130972293
"ENSG00000106714",1.62082013007556,4.83708464599767,3.43880910946951,0.00274214169080089,0.348458308081263,-1.55759286040938
"ENSG00000270177",1.80623534398169,1.37513071383749,3.43877439970808,0.00274235753402917,0.348458308081263,-1.51522003709033
"ENSG00000255224",2.34263386056537,1.61928257312191,3.43816882317863,0.00274612601558725,0.348458308081263,-1.5089734632784
"ENSG00000256357",2.28160476875196,-1.54136338648078,3.43663120715736,0.0027557174772196,0.348458308081263,-1.88541201455337
"ENSG00000164172",-1.48367949430273,2.58408178864307,-3.43637193677543,0.00275733802173533,0.348458308081263,-1.51485774545006
"ENSG00000172456",0.862274354524647,4.37973505368154,3.43455483451912,0.00276872201246015,0.348458308081263,-1.55108981105853
"ENSG00000278384",3.32974644632733,0.664286278527083,3.42765369944419,0.00281238025232315,0.348458308081263,-1.66727449877615
"ENSG00000230013",3.11946555698263,1.36485557462018,3.42634720786166,0.00282072140838889,0.348458308081263,-1.52965787107766
"ENSG00000238713",-2.85703325809975,-1.78803152682927,-3.42555143086084,0.0028258138919389,0.348458308081263,-2.08575904331412
"ENSG00000283516",2.6231478987196,-1.1612141443071,3.42449726125271,0.00283257386814922,0.348458308081263,-1.84587607575648
"ENSG00000006652",1.21115856510708,7.49072342495026,3.42418286816208,0.00283459302787207,0.348458308081263,-1.63589434303388
"ENSG00000111261",1.77380246807283,0.865565212283608,3.42221186764477,0.00284728391538404,0.348458308081263,-1.56580657221658
"ENSG00000233355",-1.30306912175225,4.23208897807868,-3.41984283967795,0.00286261165242729,0.348458308081263,-1.56717134732596
"ENSG00000260021",2.6096541835087,-1.78446520447199,3.418493125208,0.00287138066411932,0.348458308081263,-2.05540135238394
"ENSG00000112245",2.40624150315116,1.79703340371189,3.41730667001845,0.00287911082161454,0.348458308081263,-1.54721259794601
"ENSG00000261407",2.56393796327826,0.745052081724131,3.40962884265021,0.00292963189387661,0.348458308081263,-1.58741336079162
"ENSG00000112299",1.44397947288207,3.07372876921745,3.40774426283799,0.00294216540244773,0.348458308081263,-1.57268154556744
"ENSG00000111052",1.4076945316563,4.36387071517378,3.40703563871932,0.00294689178397442,0.348458308081263,-1.60357798131894
"ENSG00000196542",-2.3495411378143,-1.23426923379455,-3.40680631559266,0.00294842292274553,0.348458308081263,-2.07171547172897
"ENSG00000274536",1.68536734159471,6.36183436698031,3.40671246001756,0.00294904980093494,0.348458308081263,-1.65689205555727
"ENSG00000196562",0.868488656454756,7.42406563926961,3.40641490282768,0.0029510381056683,0.348458308081263,-1.67044059496807
"ENSG00000116741",1.13412270676264,9.70950149882703,3.40084348975671,0.00298851125948906,0.348458308081263,-1.6974561474391
"ENSG00000285816",1.7644024445742,3.03064484540892,3.40018312071061,0.00299298379220058,0.348458308081263,-1.58630213808898
"ENSG00000211677",-1.51159140669062,2.5007425584813,-3.39945002375854,0.00299795660636133,0.348458308081263,-1.59853283719676
"ENSG00000126264",1.50547331627946,2.0147641524274,3.39774748301939,0.00300953681855169,0.348458308081263,-1.58337527589347
"ENSG00000226754",1.92865836666819,-1.37862269152934,3.39717750653219,0.00301342346216388,0.348458308081263,-1.94568959945538
"ENSG00000266498",1.80440185006881,0.981350753006521,3.39530050048157,0.00302625760885007,0.348458308081263,-1.63021900618966
"ENSG00000158966",-1.30824986585048,1.86811107102267,-3.3949819080792,0.00302844133444272,0.348458308081263,-1.61972256668887
"ENSG00000184047",0.983714041683069,4.91303114146556,3.39326424847187,0.00304024140207042,0.348458308081263,-1.65561264805412
"ENSG00000231507",1.72360824061463,4.12140677712166,3.39194307455796,0.00304934842381685,0.348458308081263,-1.63193368173115
"ENSG00000267213",1.79464338834698,-0.00881527373770893,3.39136701614782,0.00305332766166372,0.348458308081263,-1.74556763721402
"ENSG00000228677",-2.33668539632517,-1.37950522687042,-3.38802042392109,0.00307654610574004,0.348458308081263,-2.02505632060405
"ENSG00000128591",2.55426832023931,-2.06709908918771,3.38756929372112,0.00307968926666285,0.348458308081263,-2.14046612142882
"ENSG00000079337",1.58166437090125,3.46768003346258,3.3863508627192,0.00308819423199451,0.348458308081263,-1.61233952940792
"ENSG00000181418",2.47847275437387,0.208775931628665,3.38601555386288,0.00309053882400235,0.348458308081263,-1.69948811017713
"ENSG00000177596",-1.78661138447145,-0.525003823812374,-3.38579634338178,0.00309207256313714,0.348458308081263,-1.82748987649518
"ENSG00000169242",2.10269793635656,-0.0865360088485891,3.37941761940011,0.00313703140285433,0.348458308081263,-1.75307763742123
"ENSG00000250816",2.43070050099985,-1.81540591659439,3.37740414067569,0.00315135586953164,0.348458308081263,-2.07072921633893
"ENSG00000228918",2.4175435831646,-1.37479202509854,3.37637875969222,0.00315867541017448,0.348458308081263,-1.87996501191069
"ENSG00000222047",2.81219573154822,-1.09942203918473,3.37027905091046,0.00320256390840781,0.348458308081263,-1.87789427757852
"ENSG00000116701",1.29512835565579,9.62264935860927,3.36967681682534,0.00320692945439125,0.348458308081263,-1.76356531440817
"ENSG00000272768",1.70748196259187,2.06965574116645,3.36681621659102,0.00322774568801721,0.348458308081263,-1.6410163679394
"ENSG00000105835",1.24387369799345,10.8513557527304,3.36564486530916,0.00323630772289166,0.348458308081263,-1.77520004713291
"ENSG00000105366",3.57742385087517,-1.10658318743165,3.3600680173914,0.00327737884627612,0.348458308081263,-1.8002055566364
"ENSG00000266987",-2.23016245726607,-1.02242505235692,-3.35941818754679,0.00328219774550725,0.348458308081263,-1.95941393563627
"ENSG00000078401",1.70612867008319,2.13760032447198,3.35199445312315,0.00333774569803659,0.348458308081263,-1.67485318186053
"ENSG00000251301",-1.05540136658756,4.01876010114827,-3.35089878852308,0.00334602178414993,0.348458308081263,-1.68607657112495
"ENSG00000262420",1.80065541211119,3.26733844775486,3.34601769550055,0.00338313652367787,0.348458308081263,-1.70044452010756
"ENSG00000266389",1.95900048480087,4.23139704278623,3.34580725176125,0.00338474574666779,0.348458308081263,-1.73600261483422
"ENSG00000224609",2.57481097839644,1.27135860744014,3.34478146276898,0.00339260052333574,0.348458308081263,-1.69581845338941
"ENSG00000254094",1.58445050364473,0.388450517766019,3.3416096623419,0.00341700133252354,0.348458308081263,-1.81352273769031
"ENSG00000104324",0.946070125174953,6.69428118814943,3.33962649270457,0.00343234538885411,0.348458308081263,-1.79994922227624
"ENSG00000238241",-1.27126429653393,2.58797464330724,-3.33937108511734,0.00343432642159864,0.348458308081263,-1.6941245572152
