log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
ENSMUSG00000001891	-0.47542034057345	0.605675233599494	-0.113603404084476	0.834539407374257	-0.113603404084476	0.834539407374257	0.999649727857858
ENSMUSG00000001901	-0.818552934166931	0.701330197860409	-0.413569820252754	0.87747166655589	-0.413569820252754	0.87747166655589	0.999649727857858
ENSMUSG00000001909	-2.38260197696955	0.112627092831117	-2.3543478853752	0.0172361795598013	-2.38260197696955	0.112627092831117	0.999649727857858
ENSMUSG00000001910	-1.14691149729033	0.391834056275133	-1.16486627802698	0.249231161151701	-1.14691149729033	0.391834056275133	0.999649727857858
ENSMUSG00000001924	0	0.832426780737596	0.254436744263522	0.324433124847236	0	0.832426780737596	0.999649727857858
ENSMUSG00000001942	0	0.952055575952745	0	0.97476738221032	0	0.97476738221032	0.999649727857858
ENSMUSG00000002006	0.317797194051785	0.915103530592735	0.576954870354758	0.698172210094221	0.317797194051785	0.915103530592735	0.999649727857858
ENSMUSG00000002015	0.78393683055728	0.636159468339394	0.829508134440169	0.0318996843674331	0.78393683055728	0.636159468339394	0.999649727857858
ENSMUSG00000002052	0.529152417017436	0.746751866162143	0.560018466941811	0.164991904478305	0.529152417017436	0.746751866162143	0.999649727857858
ENSMUSG00000002055	-0.246642101337741	0.787771238009261	-0.190558696676616	0.784830469328292	-0.246642101337741	0.787771238009261	0.999649727857858
ENSMUSG00000002064	-0.130465213979711	0.799291431083	-0.145288509487646	0.828512968538591	-0.145288509487646	0.828512968538591	0.999649727857858
ENSMUSG00000002102	0.906384182110955	0.657107094999172	1.96888425849049	8.23049961105036e-07	0.906384182110955	0.657107094999172	0.999649727857858
ENSMUSG00000002103	-1.97317700248328	0.202171213268825	-2.02163331382522	0.0975908082202362	-1.97317700248328	0.202171213268825	0.999649727857858
ENSMUSG00000002109	1.95038878277678	0.284799945464489	1.773256751959	0.255253943703689	1.95038878277678	0.284799945464489	0.999649727857858
ENSMUSG00000002147	1.25383953294254	0.445267152188167	1.16872121485436	0.0133463039504578	1.25383953294254	0.445267152188167	0.999649727857858
ENSMUSG00000002222	-0.269995748508386	0.72993400512243	-0.264956564746623	0.70196576223681	-0.269995748508386	0.72993400512243	0.999649727857858
ENSMUSG00000002227	-1.09784450075342	0.552954767312945	-1.16582480291779	0.495516285009835	-1.09784450075342	0.552954767312945	0.999649727857858
ENSMUSG00000002257	-2.41707452891517	0.0558622805666603	-2.48563257626508	0.0161582693130277	-2.41707452891517	0.0558622805666603	0.999649727857858
ENSMUSG00000002265	-0.475091251887999	0.569481935408981	-0.508205036270894	0.308683634918277	-0.475091251887999	0.569481935408981	0.999649727857858
ENSMUSG00000002280	-0.478098866689315	0.628550360453557	-0.518007830156225	0.606212846947692	-0.478098866689315	0.628550360453557	0.999649727857858
ENSMUSG00000002297	-0.74134189042821	0.501249914290269	-0.300368271708207	0.769155033694938	-0.300368271708207	0.769155033694938	0.999649727857858
ENSMUSG00000002326	-0.351197468166703	0.796084292858213	-0.390205718804964	0.73709098106752	-0.351197468166703	0.796084292858213	0.999649727857858
ENSMUSG00000002365	-5.32633259227119	0.000457016817490924	-5.39580281531572	7.90787941652345e-10	-5.32633259227119	0.000457016817490924	0.0255167723099099
ENSMUSG00000002372	-1.52849547158888	0.252324609039768	-1.46681507463766	0.0275364936115685	-1.52849547158888	0.252324609039768	0.999649727857858
ENSMUSG00000002393	0	0.974042178830776	-0.167302691571013	0.907980509666795	0	0.974042178830776	0.999649727857858
ENSMUSG00000002413	0	0.89565119391816	-0.0412750869369667	0.951366575281965	-0.0412750869369667	0.951366575281965	0.999649727857858
ENSMUSG00000002416	1.00560389531243	0.379175198267738	0.960156855041826	0.2638024734747	1.00560389531243	0.379175198267738	0.999649727857858
ENSMUSG00000002428	0	0.844091313550361	0.816488614196402	0.384014754272107	0	0.844091313550361	0.999649727857858
ENSMUSG00000002455	-0.494359029985908	0.685407291726705	0.127318432989541	0.790398188460799	0.127318432989541	0.790398188460799	0.999649727857858
ENSMUSG00000002496	0.544945539456648	0.747323517684584	0.471514314892178	0.458045971261821	0.544945539456648	0.747323517684584	0.999649727857858
ENSMUSG00000002524	1.09163143524471	0.600616211405862	1.10165218378413	0.00977281891809161	1.09163143524471	0.600616211405862	0.999649727857858
ENSMUSG00000002546	-0.752175052568269	0.446818251254777	-0.8767055725071	0.0705241240427092	-0.752175052568269	0.446818251254777	0.999649727857858
ENSMUSG00000002580	-0.226772396638239	0.93995856594416	-0.341960390315357	0.854041200319302	-0.226772396638239	0.93995856594416	0.999649727857858
ENSMUSG00000002625	0.156070187306987	0.901609049853034	0.0868009235102924	0.935520916849264	0.0868009235102924	0.935520916849264	0.999649727857858
ENSMUSG00000002633	-1.18493766824027	0.170943425297025	-1.1768039913812	0.0467997483593259	-1.18493766824027	0.170943425297025	0.999649727857858
ENSMUSG00000002660	0.771785720505434	0.77527080481237	1.81250094333227	0.0273527646617647	0.771785720505434	0.77527080481237	0.999649727857858
ENSMUSG00000002718	-0.962370526375413	0.319594326358058	-0.976321755545345	0.010690990406138	-0.962370526375413	0.319594326358058	0.999649727857858
ENSMUSG00000002728	1.30067562584529	0.43239074751959	1.19852664049094	0.406192155674812	1.30067562584529	0.43239074751959	0.999649727857858
ENSMUSG00000002741	-0.291044394299526	0.700510002138769	-0.371868597691438	0.623745253928177	-0.291044394299526	0.700510002138769	0.999649727857858
ENSMUSG00000002748	-0.982424702090185	0.393801879116261	-0.978390563870112	0.0503073745430686	-0.982424702090185	0.393801879116261	0.999649727857858
ENSMUSG00000002767	0.257329213949433	0.962218083152155	1.25205590389762	0.143080252353135	0.257329213949433	0.962218083152155	0.999649727857858
ENSMUSG00000002768	1.59601681620286	0.426166708368405	2.06812024516552	0.18297471424549	1.59601681620286	0.426166708368405	0.999649727857858
ENSMUSG00000002799	-1.02500889935444	0.358515199371397	-1.06471878183404	0.024854232216409	-1.02500889935444	0.358515199371397	0.999649727857858
ENSMUSG00000002803	-2.02897166888741	0.217062677191651	-2.12465477855389	0.183046036517722	-2.02897166888741	0.217062677191651	0.999649727857858
ENSMUSG00000002812	0.153195446527643	0.957795007194368	0.121332612582955	0.786232342366145	0.153195446527643	0.957795007194368	0.999649727857858
ENSMUSG00000002820	0.295043030359102	0.726066561162022	0.299847838090987	0.835141422112574	0.299847838090987	0.835141422112574	0.999649727857858
ENSMUSG00000002833	-1.02831066293571	0.485090666608368	-1.10417701272194	0.36606817911816	-1.02831066293571	0.485090666608368	0.999649727857858
ENSMUSG00000002835	0.158889204541989	0.831275512605498	0.123107363112947	0.859570832979863	0.123107363112947	0.859570832979863	0.999649727857858
ENSMUSG00000002870	0	0.974445609101643	0	0.987666918049688	0	0.987666918049688	0.999649727857858
ENSMUSG00000002885	1.4176122491459	0.358116158222276	1.33085456234613	0.103024037602657	1.4176122491459	0.358116158222276	0.999649727857858
ENSMUSG00000002900	-1.22073066470312	0.211165148836333	-1.2623612216427	0.00215866008497486	-1.22073066470312	0.211165148836333	0.999649727857858
ENSMUSG00000002957	-0.530561786649578	0.649991919780259	0	0.975895270043769	0	0.975895270043769	0.999649727857858
ENSMUSG00000002963	-1.17260996603116	0.366780017788138	-1.14473807799498	0.278035973501867	-1.17260996603116	0.366780017788138	0.999649727857858
ENSMUSG00000002984	2.0044211101111	0.37749985961553	6.69390620341768	6.08632423083041e-22	2.0044211101111	0.37749985961553	0.999649727857858
ENSMUSG00000002985	-1.0468070877964	0.298165874221283	-1.04195376698047	0.119294580102479	-1.0468070877964	0.298165874221283	0.999649727857858
ENSMUSG00000002996	-0.272969310853057	0.638262359664674	-0.290379364030997	0.525043882644635	-0.272969310853057	0.638262359664674	0.999649727857858
ENSMUSG00000003032	1.16507289055406	0.68614085444034	1.77730194751734	7.05733213324379e-06	1.16507289055406	0.68614085444034	0.999649727857858
ENSMUSG00000003068	-0.355422709338711	0.763731857985155	-0.375343078080093	0.73231403795985	-0.355422709338711	0.763731857985155	0.999649727857858
ENSMUSG00000003099	-1.42644349500456	0.2775024760879	-1.50449735479096	0.0238475035495489	-1.42644349500456	0.2775024760879	0.999649727857858
ENSMUSG00000003119	-2.45535785441323	0.0433075667187699	-2.49132941339825	0.000623791147784413	-2.45535785441323	0.0433075667187699	0.99123219477433
ENSMUSG00000003123	0.22695181735352	0.866537265443229	0.186486315781401	0.860111500716047	0.22695181735352	0.866537265443229	0.999649727857858
ENSMUSG00000003134	-1.1223489339636	0.5782496713962	-1.27525512771545	0.542169791446715	-1.1223489339636	0.5782496713962	0.999649727857858
ENSMUSG00000003135	-1.866015393555	0.101815235753106	-1.85490815221932	0.0155153133287339	-1.866015393555	0.101815235753106	0.999649727857858
ENSMUSG00000003154	-0.645794308171872	0.631986796015865	-0.719551190697814	0.593121469871577	-0.645794308171872	0.631986796015865	0.999649727857858
ENSMUSG00000003184	1.43700396962493	0.580406673267931	2.25523101964556	0.0130828186781551	1.43700396962493	0.580406673267931	0.999649727857858
ENSMUSG00000003199	0.679320047100362	0.759867084657151	1.57232548892045	0.203774286748751	0.679320047100362	0.759867084657151	0.999649727857858
ENSMUSG00000003226	-0.999688896936071	0.293843596150835	-1.04019713981736	0.0023225348906558	-0.999688896936071	0.293843596150835	0.999649727857858
ENSMUSG00000003308	0.261501036697108	0.855935067116777	0.284202064346058	0.659080785592612	0.261501036697108	0.855935067116777	0.999649727857858
ENSMUSG00000003316	1.11728689898959	0.74915809489667	2.04624198144328	1.06925073469526e-09	1.11728689898959	0.74915809489667	0.999649727857858
ENSMUSG00000003345	1.10425320039509	0.603014597162889	0.990147676273196	0.489651912712297	1.10425320039509	0.603014597162889	0.999649727857858
ENSMUSG00000003352	0.234558897101486	0.877431685934496	0.175700044481943	0.901997193791932	0.175700044481943	0.901997193791932	0.999649727857858
ENSMUSG00000003360	1.13334154057843	0.883182283743683	5.80016411358237	1.18412418224357e-19	1.13334154057843	0.883182283743683	0.999649727857858
ENSMUSG00000003423	-1.55613215947181	0.261527560644192	-1.56575172772508	0.196419893629038	-1.55613215947181	0.261527560644192	0.999649727857858
ENSMUSG00000003429	0.999024762436463	0.536088942193224	0.948900134724873	0.0322065868520802	0.999024762436463	0.536088942193224	0.999649727857858
ENSMUSG00000003437	-1.78762335325699	0.166059431901378	-1.82217926582929	0.00368870274662073	-1.78762335325699	0.166059431901378	0.999649727857858
ENSMUSG00000003500	1.99553961590269	0.479164607982607	2.98684326033062	0.0316214861920337	1.99553961590269	0.479164607982607	0.999649727857858
ENSMUSG00000003526	-0.486697111851797	0.646496453360457	-0.475197373727211	0.560074552885247	-0.486697111851797	0.646496453360457	0.999649727857858
ENSMUSG00000003527	-3.13523023288531	0.0209904423680798	-3.18424275427485	0.0170265895429198	-3.13523023288531	0.0209904423680798	0.634014591199787
ENSMUSG00000003528	0.368975637698576	0.897060183568345	0.887574221213328	0.314923001863434	0.368975637698576	0.897060183568345	0.999649727857858
ENSMUSG00000003546	-0.0812086091397362	0.976158523921895	-0.165620420647944	0.890724738404973	-0.0812086091397362	0.976158523921895	0.999649727857858
ENSMUSG00000003573	0.911190819063986	0.400869349069353	0.959238893964468	0.696272360827888	0.959238893964468	0.696272360827888	0.999649727857858
ENSMUSG00000003660	0.263716455041757	0.590440315044815	0.268034122498257	0.357411309649295	0.263716455041757	0.590440315044815	0.999649727857858
ENSMUSG00000003662	0.305999597388912	0.823220608420015	0.299980803511248	0.729460878064969	0.305999597388912	0.823220608420015	0.999649727857858
ENSMUSG00000003680	0.433522867034707	0.719543412269361	0.365054404850817	0.752032498636571	0.365054404850817	0.752032498636571	0.999649727857858
ENSMUSG00000003779	-0.356281653077048	0.597492204882374	-0.346817403995329	0.433568337458452	-0.356281653077048	0.597492204882374	0.999649727857858
ENSMUSG00000003810	-0.114470158046501	0.924595285755337	-0.16527664633422	0.889712816258956	-0.114470158046501	0.924595285755337	0.999649727857858
ENSMUSG00000003813	-0.690243511597972	0.523270962446252	-0.700660521003634	0.463758223705116	-0.690243511597972	0.523270962446252	0.999649727857858
ENSMUSG00000003814	0.861102474808153	0.518039348463434	0.824230081284468	0.00655494310403235	0.861102474808153	0.518039348463434	0.999649727857858
ENSMUSG00000003847	0	0.841647834491345	-0.0584137481856311	0.925228162132226	-0.0584137481856311	0.925228162132226	0.999649727857858
ENSMUSG00000003848	-0.778352680197798	0.476981484242786	-0.794261529096331	0.277347925512404	-0.778352680197798	0.476981484242786	0.999649727857858
ENSMUSG00000003863	1.5286792511564	0.545594608627847	1.52838405944623	0.0418336828845228	1.5286792511564	0.545594608627847	0.999649727857858
ENSMUSG00000003868	0.550225376953925	0.69200144892788	0.526577613262563	0.361217944338835	0.550225376953925	0.69200144892788	0.999649727857858
ENSMUSG00000003873	-1.18885875362509	0.483144255221196	-1.13414381275535	0.41564363404471	-1.18885875362509	0.483144255221196	0.999649727857858
ENSMUSG00000003970	0.218240985819962	0.823846336660325	0.204340875690737	0.4757919390574	0.218240985819962	0.823846336660325	0.999649727857858
ENSMUSG00000004018	-1.87602039908704	0.282758219097492	-1.92927360015	0.254138068808269	-1.87602039908704	0.282758219097492	0.999649727857858
ENSMUSG00000004043	-1.25403537822912	0.406323162042936	-1.14247425502561	0.232257492190466	-1.25403537822912	0.406323162042936	0.999649727857858
ENSMUSG00000004044	-1.68111215115568	0.076980140944028	-1.70148548551624	3.01914650689924e-06	-1.68111215115568	0.076980140944028	0.999649727857858
ENSMUSG00000004056	-1.07656087709467	0.549669313551377	-1.09501623107579	0.509606722926765	-1.07656087709467	0.549669313551377	0.999649727857858
ENSMUSG00000004070	1.66038083989149	0.340681974519215	2.19029609722814	0.00145435950098367	1.66038083989149	0.340681974519215	0.999649727857858
ENSMUSG00000004071	0	0.99814215249024	-0.0695204667404141	0.934897984865492	0	0.99814215249024	0.999649727857858
ENSMUSG00000004085	-2.02271122862608	0.0235442052073438	-2.04016165577565	6.65792129237242e-05	-2.02271122862608	0.0235442052073438	0.681086772596719
ENSMUSG00000004099	-0.133929596658092	0.85076625631295	0.197685270514193	0.5360585364231	-0.133929596658092	0.85076625631295	0.999649727857858
ENSMUSG00000004100	-0.6260413307932	0.520820597373468	-0.685259950009384	0.30792718662396	-0.6260413307932	0.520820597373468	0.999649727857858
ENSMUSG00000004127	1.13678181529089	0.681145281839526	1.18380767975886	0.501766083249103	1.13678181529089	0.681145281839526	0.999649727857858
ENSMUSG00000004207	-1.84276042960443	0.161437843416693	-1.74994527663977	5.65017181691099e-10	-1.84276042960443	0.161437843416693	0.999649727857858
ENSMUSG00000004221	-1.45793847133572	0.229283234222921	-1.43784502182174	0.107871323412956	-1.45793847133572	0.229283234222921	0.999649727857858
ENSMUSG00000004264	0.0745451400567383	0.994103309685608	0.0664900727966806	0.864233040384252	0.0745451400567383	0.994103309685608	0.999649727857858
ENSMUSG00000004268	-0.182517948943076	0.809515863151016	-0.170744711945247	0.806432474472966	-0.182517948943076	0.809515863151016	0.999649727857858
ENSMUSG00000004270	1.63196643797855	0.281198609682465	1.66317204230664	0.00535377740849654	1.63196643797855	0.281198609682465	0.999649727857858
ENSMUSG00000004285	0.31388836850121	0.899013905069992	0.156718453356836	0.865036955641446	0.31388836850121	0.899013905069992	0.999649727857858
ENSMUSG00000004356	1.36506226995721	0.568957453475461	2.28737857812712	5.79098691681965e-09	1.36506226995721	0.568957453475461	0.999649727857858
