log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
ENSMUSG00000001521	0	0.703892327220999	0.194510234190488	0.765272160225926	0.194510234190488	0.765272160225926	0.999542254619838
ENSMUSG00000001525	0.521663750379844	0.966010572834748	5.14511624479475	7.17195321688021e-95	0.521663750379844	0.966010572834748	0.999542254619838
ENSMUSG00000001552	2.08692813219378	0.613302078372954	7.00784905420376	2.97324002269527e-32	2.08692813219378	0.613302078372954	0.999542254619838
ENSMUSG00000001576	1.55504291379097	0.561715771790947	6.37824063445812	1.9472119680491e-21	1.55504291379097	0.561715771790947	0.999542254619838
ENSMUSG00000001687	-2.0871736770207	0.455095097954632	2.87003187671261	0.000459205910614458	-2.0871736770207	0.455095097954632	0.943396059431299
ENSMUSG00000001729	1.68783268638171	0.989959433897405	1.67903500616343	0.00265532812534922	1.68783268638171	0.989959433897405	0.999542254619838
ENSMUSG00000001750	0.521722430765436	0.955524356034474	5.00014566022711	1.54791818823603e-13	0.521722430765436	0.955524356034474	0.999542254619838
ENSMUSG00000001847	0.960889587659146	0.145744742280999	0.96886400348061	0.00242776061731425	0.960889587659146	0.145744742280999	0.466520195327449
ENSMUSG00000001870	0.521740851767049	0.964746530612907	5.01990824769297	2.17900921704246e-59	0.521740851767049	0.964746530612907	0.999542254619838
ENSMUSG00000001911	1.1837418678324	0.878580236795012	1.27567823307267	0.000255697621244903	1.1837418678324	0.878580236795012	0.999542254619838
ENSMUSG00000001924	1.04338938045663	0.886616294877398	5.77180892578977	7.84957765679474e-83	1.04338938045663	0.886616294877398	0.999542254619838
ENSMUSG00000001942	-1.28123810216259	0.151964125795775	-1.28795592271473	0.194713906817562	-1.28795592271473	0.194713906817562	0.5690631584811
ENSMUSG00000002028	1.96369024700289	0.626712818877815	6.65196390536486	5.44853931295256e-05	1.96369024700289	0.626712818877815	0.999542254619838
ENSMUSG00000002052	1.04352253052784	0.803949216797811	6.03790299137263	1.24137422699693e-22	1.04352253052784	0.803949216797811	0.999542254619838
ENSMUSG00000002059	3.77008017122577	0.0268646165764103	8.3902869079535	1.06583328512962e-42	3.77008017122577	0.0268646165764103	0.123733106040497
ENSMUSG00000002064	2.63432835789342	0.475344375154293	2.41081900941592	2.92060940635173e-05	2.63432835789342	0.475344375154293	0.968721134414711
ENSMUSG00000002102	-8.96695358542939	7.86051069337968e-21	-8.93036434321829	1.96925811883002e-109	-8.96695358542939	7.86051069337968e-21	1.92868348740289e-18
ENSMUSG00000002109	3.14019002892377	0.139124930603803	2.57978808106618	0.559958486148641	2.57978808106618	0.559958486148641	0.999542254619838
ENSMUSG00000002233	0.935201800057285	0.867276042673814	5.66320875685825	9.52322800814115e-44	0.935201800057285	0.867276042673814	0.999542254619838
ENSMUSG00000002249	-9.87642384454763	7.81506928705615e-10	-9.88698218968921	4.71466688651268e-11	-9.87642384454763	7.81506928705615e-10	3.40207612996202e-08
ENSMUSG00000002280	0.77979361149305	0.3926728851555	0.725138970376738	0.528275342536957	0.725138970376738	0.528275342536957	0.999542254619838
ENSMUSG00000002319	0	0.861790927440718	4.65724143771896	8.48622852674765e-27	0	0.861790927440718	0.999542254619838
ENSMUSG00000002326	2.08429032797563	0.00469484913692249	2.02144807181964	0.0215038251844617	2.02144807181964	0.0215038251844617	0.103826161311024
ENSMUSG00000002343	2.29247767575936	0.212428921483369	2.07369619837387	0.0120078815637994	2.29247767575936	0.212428921483369	0.601313585716691
ENSMUSG00000002395	-0.588845315873236	0.548543193453617	-0.520972756616479	0.529463555303197	-0.588845315873236	0.548543193453617	0.999542254619838
ENSMUSG00000002413	0.521786553282794	0.950651583003285	5.27984144084331	0.000139941890601736	0.521786553282794	0.950651583003285	0.999542254619838
ENSMUSG00000002416	3.51220917411078	0.329837401805243	3.38120682856713	2.03948720703447e-08	3.51220917411078	0.329837401805243	0.79272586595935
ENSMUSG00000002496	2.9680694043421	0.000272543230142565	2.95648239315246	6.91092164516266e-07	2.9680694043421	0.000272543230142565	0.00270439036086318
ENSMUSG00000002524	-1.56032884697081	0.260670061348147	-1.39289055722856	6.00391681298713e-06	-1.56032884697081	0.260670061348147	0.682394273112172
ENSMUSG00000002546	1.18389434641509	0.940315284950153	0.949201541177703	0.12019060406783	1.18389434641509	0.940315284950153	0.999542254619838
ENSMUSG00000002550	4.69660934681698	0.279418795287915	9.55789082170854	0.00121926486713569	4.69660934681698	0.279418795287915	0.717812733259526
ENSMUSG00000002602	2.94477318445593	0.471145508893757	7.69849518168405	9.56122991130282e-83	2.94477318445593	0.471145508893757	0.964080158077521
ENSMUSG00000002603	-3.57722854597942	0.013579676295495	-3.64097092841866	0.000310369187231869	-3.57722854597942	0.013579676295495	0.0715850514092596
ENSMUSG00000002768	-2.34593249840891	0.0521568023627917	-2.36571668595236	0.0135769864413891	-2.34593249840891	0.0521568023627917	0.208383099300421
ENSMUSG00000002778	1.04349947156078	0.89843196380895	5.62273061267144	3.41229075677802e-37	1.04349947156078	0.89843196380895	0.999542254619838
ENSMUSG00000002812	0	0.743273046731154	0.394665181679862	0.349150352853493	0	0.743273046731154	0.999542254619838
ENSMUSG00000002820	0	0.596647508787151	0	0.90459157451611	0	0.90459157451611	0.999542254619838
ENSMUSG00000002825	1.56550358595487	0.737331069664148	6.3247227467761	4.78621904626135e-10	1.56550358595487	0.737331069664148	0.999542254619838
ENSMUSG00000002835	0.788810937960799	0.0915022953664409	0.755940489630442	0.183193726795976	0.755940489630442	0.183193726795976	0.546260888684231
ENSMUSG00000002900	-7.47591573952178	1.7136503808798e-06	-7.51881692798518	1.08070232698089e-75	-7.47591573952178	1.7136503808798e-06	3.70011390239567e-05
ENSMUSG00000002981	0.939622178109232	0.900567936125046	6.07563321287573	5.06314876404817e-51	0.939622178109232	0.900567936125046	0.999542254619838
ENSMUSG00000002996	-3.55209028297314	0.0581787424044504	-3.55059355684165	0.000176625808736827	-3.55209028297314	0.0581787424044504	0.227901924164894
ENSMUSG00000003032	2.63449526175117	0.462542873014854	2.46418601740377	0.0158130069214492	2.63449526175117	0.462542873014854	0.954357491152198
ENSMUSG00000003037	0.521779189403361	0.937878708622846	5.46380770134871	5.32856078675716e-25	0.521779189403361	0.937878708622846	0.999542254619838
ENSMUSG00000003072	2.75012305962287	0.690914633166935	7.64806977195561	2.12017277603849e-87	2.75012305962287	0.690914633166935	0.999542254619838
ENSMUSG00000003099	0	0.844816376251903	4.58640886644946	2.60587465781826e-23	0	0.844816376251903	0.999542254619838
ENSMUSG00000003135	0	0.912698227314433	4.8408465491708	1.86019670289206e-16	0	0.912698227314433	0.999542254619838
ENSMUSG00000003154	-3.55235733805678	0.0904482555516817	-3.87390987000967	0.0526084543871392	-3.55235733805678	0.0904482555516817	0.321633520071131
ENSMUSG00000003199	-1.56554788399225	0.465174547302175	2.92696252773467	0.000223587944688344	-1.56554788399225	0.465174547302175	0.957670559243761
ENSMUSG00000003200	1.60107586937929	0.603889986568726	1.68485792081145	0.0193433647178591	1.60107586937929	0.603889986568726	0.999542254619838
ENSMUSG00000003208	-6.64310977984271	0.000282506370615886	-6.78049403469801	4.76772431535268e-06	-6.64310977984271	0.000282506370615886	0.00277856117513364
ENSMUSG00000003226	1.77579206025564	0.825056050687379	1.54266993500944	0.00115919673124315	1.77579206025564	0.825056050687379	0.999542254619838
ENSMUSG00000003308	-6.49061095702237	0.00269919362388343	-6.1204409467518	2.80608403550347e-19	-6.49061095702237	0.00269919362388343	0.0184433508629402
ENSMUSG00000003316	3.43676191214945	0.412137519615899	8.07253803822561	1.38859934702047e-78	3.43676191214945	0.412137519615899	0.902156662971055
ENSMUSG00000003345	4.5254821793478	0.0507758099478627	4.69628732427853	0.0337958388246816	4.5254821793478	0.0507758099478627	0.204238317510107
ENSMUSG00000003382	0.369248335438165	0.79544040572867	0.390069174384372	0.863781767539699	0.390069174384372	0.863781767539699	0.999542254619838
ENSMUSG00000003423	-2.66411757114348	0.140340761230996	-2.35595632321551	0.00134842143471129	-2.66411757114348	0.140340761230996	0.454172319619254
ENSMUSG00000003429	0.521808169536797	0.994321646305107	5.28697604124025	2.05714292519958e-54	0.521808169536797	0.994321646305107	0.999542254619838
ENSMUSG00000003435	0.935312046874628	0.774600152023771	5.38168741350688	3.13424814094136e-24	0.935312046874628	0.774600152023771	0.999542254619838
ENSMUSG00000003452	1.04364210567471	0.88790581659263	5.46980932667204	0.000463447251675538	1.04364210567471	0.88790581659263	0.999542254619838
ENSMUSG00000003518	1.87942424382183	0.962180534516963	6.56273410538797	9.24600818454623e-19	1.87942424382183	0.962180534516963	0.999542254619838
ENSMUSG00000003528	3.38738787242632	0.00839932133201417	3.34731404881633	3.56752641360796e-07	3.38738787242632	0.00839932133201417	0.0470327142637059
ENSMUSG00000003534	4.17430133300098	0.373185497396742	8.66573121346848	9.12133392666431e-26	4.17430133300098	0.373185497396742	0.853166487189458
ENSMUSG00000003549	-5.37721258381509	0.00488103638652298	-5.18025576037879	6.85235089597344e-07	-5.37721258381509	0.00488103638652298	0.0297379620930599
ENSMUSG00000003573	0.26603885705156	0.652867478276629	0.217368579673979	0.783229450549079	0.217368579673979	0.783229450549079	0.999542254619838
ENSMUSG00000003604	-11.2979516881286	0.000124539259127458	-11.4440130455552	0.000118407065090742	-11.2979516881286	0.000124539259127458	0.00142428584908902
ENSMUSG00000003617	2.416077676193	0.130212480406837	7.16691570049985	3.62130798119664e-41	2.416077676193	0.130212480406837	0.430690544875065
ENSMUSG00000003644	3.130276761983	0.44860566675577	7.98533679661317	1.49936067315547e-08	3.130276761983	0.44860566675577	0.940051781501417
ENSMUSG00000003660	-2.55561567895941	5.04772110766087e-18	-2.56164479625863	2.3257828237897e-15	-2.56164479625863	2.3257828237897e-15	2.61553660058684e-13
ENSMUSG00000003662	-2.60107766294321	0.109677777963019	-2.50102151333936	0.000382787349356442	-2.60107766294321	0.109677777963019	0.376517909132547
ENSMUSG00000003779	-2.41762341614887	2.15713229598673e-05	-2.41659887321267	3.23927425701001e-13	-2.41762341614887	2.15713229598673e-05	0.000334161427281616
ENSMUSG00000003810	0.935200126877277	0.783549891633773	5.26369396983736	4.38306970820162e-07	0.935200126877277	0.783549891633773	0.999542254619838
ENSMUSG00000003812	4.34237989785177	0.0842665025311703	8.92292802133432	4.5876420859738e-05	4.34237989785177	0.0842665025311703	0.304464913429222
ENSMUSG00000003813	-0.967149750741672	0.0640991411679663	-0.979411235389413	0.0676786210894711	-0.979411235389413	0.0676786210894711	0.25619158249717
ENSMUSG00000003814	2.172263656208	0.204815675041691	7.06454043118401	7.27317419182896e-142	2.172263656208	0.204815675041691	0.58683387148357
ENSMUSG00000003847	1.5551301408984	0.554964180024983	6.39766859827866	4.88720714925763e-16	1.5551301408984	0.554964180024983	0.999542254619838
ENSMUSG00000003868	-6.99602704554168	1.41251348987026e-10	-7.00214103227749	2.08368000924298e-34	-6.99602704554168	1.41251348987026e-10	7.62474781831967e-09
ENSMUSG00000003970	1.87949261291905	0.964938016672239	7.21106525705844	7.96313385766521e-145	1.87949261291905	0.964938016672239	0.999542254619838
ENSMUSG00000004018	-9.25157500093902	7.6656634259015e-09	-9.26024148945531	4.08043383352265e-09	-9.25157500093902	7.6656634259015e-09	2.95566079807259e-07
ENSMUSG00000004044	0.714429248113062	0.137923559685153	0.697537176092863	0.0069931893687516	0.714429248113062	0.137923559685153	0.449041842690264
ENSMUSG00000004070	1.19119501214449	0.351853627995986	1.20243786494258	0.00887760716286255	1.19119501214449	0.351853627995986	0.820080260760938
ENSMUSG00000004071	2.95999324211379	7.23804297319936e-05	2.92235556129851	0.025130636621676	2.92235556129851	0.025130636621676	0.117756229586638
ENSMUSG00000004098	-8.4504448389749	0.000288639693344729	-8.29031838330672	1.78119928271984e-05	-8.4504448389749	0.000288639693344729	0.00282260337803415
ENSMUSG00000004099	1.06686734349189	0.700219207004292	1.04625992510075	0.00354727879479909	1.06686734349189	0.700219207004292	0.999542254619838
ENSMUSG00000004105	1.37581257138447	0.337054887001353	1.27486693289775	0.000432657528976582	1.37581257138447	0.337054887001353	0.802229897420525
ENSMUSG00000004127	3.70841436080784	0.142726444571676	2.50787264830312	0.617345214688048	2.50787264830312	0.617345214688048	0.999542254619838
ENSMUSG00000004207	2.55459016725669	0.334929051074372	2.57859504124656	1.12235144795979e-28	2.55459016725669	0.334929051074372	0.800098414327747
ENSMUSG00000004221	1.801304323181	0.110284381423678	1.79252050844526	0.0209390025201545	1.801304323181	0.110284381423678	0.377738001855973
ENSMUSG00000004264	0.521746867896098	0.959727556699977	5.01965327050029	1.34582042534742e-37	0.521746867896098	0.959727556699977	0.999542254619838
ENSMUSG00000004268	-0.742656769555623	0.514543547811519	-0.515935977243403	0.227766614751112	-0.742656769555623	0.514543547811519	0.999542254619838
ENSMUSG00000004270	-2.45996462106508	0.0295053867515063	-2.47474987812144	0.000180220275543349	-2.45996462106508	0.0295053867515063	0.132862442313976
ENSMUSG00000004317	-1.04361397799212	0.631091239104131	3.67487303454828	1.82258220889928e-07	-1.04361397799212	0.631091239104131	0.999542254619838
ENSMUSG00000004383	1.87059692104921	0.929376421287997	6.1654233838907	9.96601437005061e-06	1.87059692104921	0.929376421287997	0.999542254619838
ENSMUSG00000004394	0.521689076179456	0.995158822957404	5.17623861930589	5.01197697729798e-16	0.521689076179456	0.995158822957404	0.999542254619838
ENSMUSG00000004446	-5.81356577524986	0.000798193660807307	-5.61386452762628	2.32922792904074e-07	-5.81356577524986	0.000798193660807307	0.00683912600164737
ENSMUSG00000004530	1.9631709202329	0.678065398495488	6.50489156055214	9.48845318956622e-33	1.9631709202329	0.678065398495488	0.999542254619838
ENSMUSG00000004535	4.13690714263652	0.00294471688971993	8.84386842482325	1.60197835001082e-87	4.13690714263652	0.00294471688971993	0.019819927394898
ENSMUSG00000004562	-0.742771492396002	0.547695994202837	-0.433636360246829	0.491990324326638	-0.742771492396002	0.547695994202837	0.999542254619838
ENSMUSG00000004567	-0.293945492971513	0.679798860156572	-0.325801612255408	0.54877022358937	-0.293945492971513	0.679798860156572	0.999542254619838
ENSMUSG00000004568	-8.30694902289575	8.76103710249279e-07	-8.33339341625465	8.91430405819567e-15	-8.30694902289575	8.76103710249279e-07	2.03845164996794e-05
ENSMUSG00000004591	-7.05872938912902	5.29946639108289e-06	-7.19804521312749	1.13210328489062e-30	-7.05872938912902	5.29946639108289e-06	0.000102901149564984
ENSMUSG00000004677	-1.40248569532211	0.280093086823197	-1.31784830814697	0.00442492477941729	-1.40248569532211	0.280093086823197	0.718395624085445
ENSMUSG00000004789	1.04335819820409	0.913396785757525	5.55189062473846	4.42687100591057e-37	1.04335819820409	0.913396785757525	0.999542254619838
ENSMUSG00000004815	-1.19564634280234	0.475454879238325	-1.32799577782166	0.331605785975111	-1.19564634280234	0.475454879238325	0.968721134414711
ENSMUSG00000004846	-2.66395966828992	0.0924122878989324	-2.90699424206952	4.1095523928377e-11	-2.66395966828992	0.0924122878989324	0.327689691974639
ENSMUSG00000004865	-3.64118520409546	0.0252615720755222	-3.66047340700773	4.05041223815392e-12	-3.64118520409546	0.0252615720755222	0.118164615306472
ENSMUSG00000004897	0.521729650642101	0.949930187732421	5.41390582076167	1.17207826087068e-24	0.521729650642101	0.949930187732421	0.999542254619838
ENSMUSG00000004931	-7.68300341281599	0.000530906507862243	-7.33393811592015	8.45727581136038e-06	-7.68300341281599	0.000530906507862243	0.00480844518362481
ENSMUSG00000004937	2.8058655935925	0.921303861428584	7.35019292985193	8.30862130339607e-43	2.8058655935925	0.921303861428584	0.999542254619838
ENSMUSG00000005054	0.521717930315162	0.991371623405203	5.19126271307088	6.28751382121539e-40	0.521717930315162	0.991371623405203	0.999542254619838
ENSMUSG00000005087	2.33249612657809	0.444068561571239	6.9667594565356	3.34445087726051e-99	2.33249612657809	0.444068561571239	0.931991483422064
ENSMUSG00000005103	-1.01585027812977	0.112521024759372	-1.03487083773355	0.000341110937473577	-1.01585027812977	0.112521024759372	0.384910324240233
ENSMUSG00000005148	-1.04357750324556	0.670250841772781	3.85537258735848	9.40773769161859e-11	-1.04357750324556	0.670250841772781	0.999542254619838
ENSMUSG00000005150	3.06399733475244	0.000532705823151384	3.05038370700512	0.0619572203779177	3.05038370700512	0.0619572203779177	0.240954665417867
ENSMUSG00000005161	3.96248317843978	0.00403514925384963	8.74618834994485	6.07157400427795e-101	3.96248317843978	0.00403514925384963	0.0253038100516309
ENSMUSG00000005198	1.68773295465746	0.951069710975041	1.42670239039969	0.000251010569435888	1.68773295465746	0.951069710975041	0.999542254619838
ENSMUSG00000005204	5.2180093686529	0.271530631619516	9.73626186304113	1.55885613581649e-16	5.2180093686529	0.271530631619516	0.701974305307543
ENSMUSG00000005262	1.48559389622267	0.991165695349246	1.26505593429888	0.0270026337461475	1.48559389622267	0.991165695349246	0.999542254619838
ENSMUSG00000005312	1.68769033851021	0.982264026994643	1.60321583190096	7.10435536404388e-06	1.68769033851021	0.982264026994643	0.999542254619838
ENSMUSG00000005362	2.09537097743595	0.00404073439505481	2.06716346026088	0.00117126934363864	2.09537097743595	0.00404073439505481	0.0253038100516309
ENSMUSG00000005371	-2.64985743750035	0.0626510783588842	-2.74329413081447	0.000294528635854179	-2.64985743750035	0.0626510783588842	0.242256820187147
ENSMUSG00000005378	2.31718650642084	0.00971761756520426	2.28864909509379	0.0133089091514127	2.28864909509379	0.0133089091514127	0.0704328349012997
ENSMUSG00000005397	10.4942236239227	0.00889845167095603	15.1022832745581	7.54915955853642e-89	10.4942236239227	0.00889845167095603	0.0492150021719474
ENSMUSG00000005417	1.60093767319	0.613069254246393	1.67105974912054	0.00773838710910202	1.60093767319	0.613069254246393	0.999542254619838
ENSMUSG00000005442	-1.18387052074738	0.530286433194137	-0.971837455323481	0.349663555668624	-1.18387052074738	0.530286433194137	0.999542254619838
ENSMUSG00000005470	1.04371120837246	0.918355006979671	5.53356215220555	2.5272899801192e-20	1.04371120837246	0.918355006979671	0.999542254619838
ENSMUSG00000005481	-5.91528946538517	1.53166597318326e-28	-5.90078292122645	2.00677193049072e-72	-5.91528946538517	1.53166597318326e-28	8.26793292324326e-26
ENSMUSG00000005483	-1.04366485291786	0.678518227281725	3.9102449177626	1.68184273747562e-13	-1.04366485291786	0.678518227281725	0.999542254619838
ENSMUSG00000005505	-3.55508127831519	6.98926567710709e-05	-3.57386059609978	4.29495364880133e-05	-3.55508127831519	6.98926567710709e-05	0.000865322388188626
ENSMUSG00000005533	3.65196173334868	0.431631643616256	8.19699684339824	1.00151026935277e-25	3.65196173334868	0.431631643616256	0.922125723256362
ENSMUSG00000005566	-0.518415451066453	0.582199252031501	-0.474346221845615	0.071997106562423	-0.518415451066453	0.582199252031501	0.999542254619838
ENSMUSG00000005575	-7.89210695255736	6.07272091763432e-07	-7.95724957407854	3.81596323395231e-49	-7.89210695255736	6.07272091763432e-07	1.46341729970491e-05
ENSMUSG00000005610	1.37492608709039	0.973423892725933	5.97197062898025	5.19740402173804e-72	1.37492608709039	0.973423892725933	0.999542254619838
ENSMUSG00000005615	0	0.849009818898169	4.56072486966857	3.66143828564064e-10	0	0.849009818898169	0.999542254619838
ENSMUSG00000005682	1.5653959099036	0.744959250879167	6.28539797907178	3.58025077243781e-10	1.5653959099036	0.744959250879167	0.999542254619838
ENSMUSG00000005683	2.06262895761645	0.781915472046074	7.25793117334256	6.81741846609114e-100	2.06262895761645	0.781915472046074	0.999542254619838
ENSMUSG00000005698	1.04365740768762	0.877116636789806	5.70454017619815	1.62279768367143e-18	1.04365740768762	0.877116636789806	0.999542254619838
ENSMUSG00000005813	0.935176409299572	0.869262658405197	5.84483321168112	7.94890942221042e-33	0.935176409299572	0.869262658405197	0.999542254619838
ENSMUSG00000005871	-1.04366209432266	0.690096855260404	3.91119713534531	1.21035722688176e-06	-1.04366209432266	0.690096855260404	0.999542254619838
ENSMUSG00000005873	-2.24262637786528	0.00463476297669935	-2.23380686768144	7.37921957873246e-10	-2.24262637786528	0.00463476297669935	0.0284948183920536
ENSMUSG00000005882	0.988298405007015	0.868589719964492	1.11549798618553	0.368435846414001	0.988298405007015	0.868589719964492	0.999542254619838
