GeneId	mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust	colorscale	category
ENSMUSG00000035064	-6.83888440742444	-1.41465904416029	0.490915140503745	0.918953075002382	1.19416099059303	6.61837627764084	5.41782321440225	7.37244795083204e-16	0.490915140503745	0.918953075002382	0.999542254619838	0.000482766088634068	homodirectional
ENSMUSG00000030536	-6.83888440742444	-1.34191186923282	0.981575520596948	0.904271954114269	1.97607036761805	7.47301580425502	5.49361309825872	3.37141448087269e-25	0.981575520596948	0.904271954114269	0.999542254619838	0.000575255806711995	homodirectional
ENSMUSG00000062825	-7.95439515587964	-4.432765787575	-0.769012271007597	0.904270036542148	-3.81005220992621	-0.288332994720173	3.10648023395555	0.411591937751526	-0.769012271007597	0.904270036542148	0.999542254619838	0.000575267985056036	homodirectional
ENSMUSG00000026618	-6.57581223120856	-1.27187082999087	0.687591532934135	0.895326855672009	2.70672067294985	8.01063320106328	5.29618513261287	4.49873105759667e-31	0.687591532934135	0.895326855672009	0.999542254619838	0.000632348184674461	homodirectional
ENSMUSG00000066900	-6.83888440742444	-1.3258907085967	0.981607594992624	0.89328175717224	0.590822801369423	6.10381562324295	5.50436394985893	2.15976057125321e-11	0.981607594992624	0.89328175717224	0.999542254619838	0.000645481193316119	homodirectional
ENSMUSG00000024533	-5.25396568993258	-3.01770712510721	-2.37128005575025	0.88984753175111	-2.52461974847065	-0.288337502585214	1.59326583032211	0.774180540943321	-2.37128005575025	0.88984753175111	0.999542254619838	0.000667602543482494	homodirectional
ENSMUSG00000026112	-5.25396568993258	-4.18765003286422	-3.65391812772711	0.402581735447046	-1.35471787776027	-0.288338889929748	0.43169807706488	0.883429643225999	0.43169807706488	0.883429643225999	0.999542254619838	0.000709172787133002	homodirectional
ENSMUSG00000020099	-6.57581223120856	-1.40155578063972	0.68746171816872	0.87123301439832	1.98841426616036	7.16265953664323	5.16665230912625	5.12734417791163e-20	0.68746171816872	0.87123301439832	0.999542254619838	0.000789012376898652	homodirectional
ENSMUSG00000022265	-6.57581223120856	-1.38207612706422	0.687481217321448	0.869960785347436	2.460234362256	7.6539494887095	5.1855240855623	5.37490855722308e-26	0.687481217321448	0.869960785347436	0.999542254619838	0.000797404723310031	homodirectional
ENSMUSG00000030168	-6.83888440742444	-1.22007602703405	0.981819436196957	0.862630411800074	0.0468902043424255	5.66570501650842	5.59775167718724	1.68824520763325e-08	0.981819436196957	0.862630411800074	0.999542254619838	0.00084600040990508	homodirectional
ENSMUSG00000042901	-4.29686190133431	-2.60266442937321	3.04893152393998	0.246600917052781	-6.74698076329921	-5.05283211936844	1.04333748613013	0.856426327142542	1.04333748613013	0.856426327142542	0.999542254619838	0.000887453271662531	homodirectional
ENSMUSG00000043154	-8.16084527506934	-3.50446592338848	0	0.855802003790041	-0.189971656806543	4.46644875453217	4.64007785395161	1.90688819114564e-09	0	0.855802003790041	0.999542254619838	0.000891641333145188	homodirectional
ENSMUSG00000034789	-7.25394766197724	-2.23116928480997	0.340963742119271	0.844066887580577	-0.787692403706139	4.23511841544845	4.98491161516894	4.1790927221654e-05	0.340963742119271	0.844066887580577	0.999542254619838	0.000970936003202959	homodirectional
ENSMUSG00000025856	-6.83888440742444	-2.54827762488766	-0.490781388170689	0.834185872227485	-0.994131455653078	3.29652956079138	4.20928630322413	0.00485560289773729	-0.490781388170689	0.834185872227485	0.999542254619838	0.001038562104507	homodirectional
ENSMUSG00000042073	-9.00883285379252	-4.38699594872421	0	0.823567971760737	-2.32535820834016	2.29657195652014	4.50837769874438	0.000551452028656516	0	0.823567971760737	0.999542254619838	0.00111213022714643	homodirectional
ENSMUSG00000036561	-7.06129554567129	-1.73114559316184	0.777437737642657	0.817110617178131	-0.409178842185541	4.92098979666965	5.2965676475044	1.95500956720456e-06	0.777437737642657	0.817110617178131	0.999542254619838	0.00115733647846383	homodirectional
ENSMUSG00000025584	-7.06129554567129	-1.98299206853581	0.777333940895147	0.806701837421885	-2.55940980320501	2.51894524303392	5.02337402541259	0.0467845568584592	0.777333940895147	0.806701837421885	0.999542254619838	0.00123096312630086	homodirectional
ENSMUSG00000025486	-6.57581223120856	-5.38697203031874	-4.13206510631153	0.238534160847914	-1.47732185471828	-0.28834335776029	0.831198133624497	0.804993593131505	0.831198133624497	0.804993593131505	0.999542254619838	0.00124313709817883	homodirectional
ENSMUSG00000038402	-8.25395399279013	-4.89220273850752	-1.28673373875588	0.797877151069964	-3.65018696969268	-0.288332820969681	2.9257824698083	0.370859275270498	-1.28673373875588	0.797877151069964	0.999542254619838	0.00129413266198488	homodirectional
ENSMUSG00000038028	-7.25394766197724	-2.11930201077938	0.681751042344729	0.795167578284611	-1.42311766288835	3.71156781108288	5.09572776736729	0.000776319765293831	0.681751042344729	0.795167578284611	0.999542254619838	0.00131366878578669	homodirectional
ENSMUSG00000029461	-5.25396568993258	-1.00749896726359	-0.521768234957619	0.790987286700137	1.01965874934331	5.26610443319097	4.25742331759928	0.000165593676509473	-0.521768234957619	0.790987286700137	0.999542254619838	0.00134393981046201	homodirectional
ENSMUSG00000042308	-5.25396568993258	-1.0572950411094	-0.521718389037858	0.788161441109167	0.684793571555042	4.88144993428897	4.17731985979032	0.000937096512499481	-0.521718389037858	0.788161441109167	0.999542254619838	0.00136449355643559	homodirectional
ENSMUSG00000026933	-5.25396568993258	-1.04947606369156	-0.521726215842079	0.781484722741539	0.998900306162114	5.203370242197	4.1723791433225	0.000222871600671654	-0.521726215842079	0.781484722741539	0.999542254619838	0.00141335080911254	homodirectional
ENSMUSG00000024383	-5.25396568993258	-1.08109343713316	-0.521694566819605	0.768442174676515	1.23910260928247	5.41195182887225	4.18341403443259	7.38903006526113e-05	-0.521694566819605	0.768442174676515	0.999542254619838	0.00151000631772121	homodirectional
ENSMUSG00000073678	-7.95439515587964	-3.17695533526145	0.257234674495123	0.768080419522716	-2.74397233335722	2.03353934521214	4.60281572447443	0.0228621618311521	0.257234674495123	0.768080419522716	0.999542254619838	0.00151271053082316	homodirectional
ENSMUSG00000031360	-5.25396568993258	-1.01005392344298	-0.521765677443909	0.767122496439558	2.43339958433385	6.67726531969563	4.23864153404669	5.94810848975291e-10	-0.521765677443909	0.767122496439558	0.999542254619838	0.00151987740923687	homodirectional
ENSMUSG00000023994	-6.25384073501944	-1.07830960087111	0	0.76467733208982	0.665188876071728	5.84074076337851	5.16945334021083	4.99150140400867e-08	0	0.76467733208982	0.999542254619838	0.00153821201330286	homodirectional
ENSMUSG00000034848	-5.25396568993258	-1.05093526411736	-0.521724755180998	0.763130575398433	1.93476465014349	6.13775911525403	4.20944663854467	3.13729515158866e-07	-0.521724755180998	0.763130575398433	0.999542254619838	0.00154984037486134	homodirectional
ENSMUSG00000040225	-6.25384073501944	-1.0514197507404	0	0.761850983376337	2.32917576585902	7.53158533859852	5.20852899124034	1.23931319243667e-21	0	0.761850983376337	0.999542254619838	0.00155947804731129	homodirectional
ENSMUSG00000031684	-5.25396568993258	-1.30069860809764	-0.52167494202385	0.757269873176079	0.0802060186719759	4.0334735812159	3.88964648949162	0.0143542440984497	-0.52167494202385	0.757269873176079	0.999542254619838	0.00159411541321987	homodirectional
ENSMUSG00000059866	-6.25384073501944	-1.23250464163152	0	0.757081917196831	-0.554995627713213	4.46638640806331	4.98082724399881	0.000587570204018513	0	0.757081917196831	0.999542254619838	0.00159554100276356	homodirectional
ENSMUSG00000030313	-5.25396568993258	-1.09577062254794	-0.521679874942322	0.755608740137691	1.72326172131432	5.8814256725835	4.15255570541913	3.04416436398097e-06	-0.521679874942322	0.755608740137691	0.999542254619838	0.00160672688101964	homodirectional
ENSMUSG00000026219	-6.25384073501944	-1.21851530954617	0	0.754829600514825	3.69288568734921	8.72817788877846	5.03647101397423	2.58231537787576e-40	0	0.754829600514825	0.999542254619838	0.00161265173234023	homodirectional
ENSMUSG00000035649	-5.25396568993258	-1.12717882876337	-0.521848635496667	0.754752344759817	1.36610715378908	5.49286989624412	4.12649010354623	4.53834930646808e-05	-0.521848635496667	0.754752344759817	0.999542254619838	0.00161323954546241	homodirectional
ENSMUSG00000066571	-6.57581223120856	-2.10891340670473	0	0.754108888216528	-0.231857025780091	4.2350897315599	4.46315446911504	0.000306198102209125	0	0.754108888216528	0.999542254619838	0.00161813772924262	homodirectional
ENSMUSG00000016921	-6.25384073501944	-1.24290748775243	0	0.753661110489853	3.51425272268014	8.52515705832779	5.01194468789835	1.06042749038974e-36	0	0.753661110489853	0.999542254619838	0.00162154881415687	homodirectional
ENSMUSG00000018189	-6.25384073501944	-1.29224197144199	0	0.75226556178761	3.16766233742346	8.12924058841569	4.96151390174902	3.24673043800105e-30	0	0.75226556178761	0.999542254619838	0.00163219285235709	homodirectional
ENSMUSG00000054455	-5.25396568993258	-1.0555241163755	-0.521720161735288	0.751668386666081	2.97251380235443	7.17090038197383	4.18882580622058	4.08894912505234e-13	-0.521720161735288	0.751668386666081	0.999542254619838	0.0016367536215557	homodirectional
ENSMUSG00000039361	-5.25396568993258	-1.01479200925167	-0.521760934615287	0.751472835744097	4.39418256919753	8.63327295131016	4.23352425417246	5.90823566605153e-28	-0.521760934615287	0.751472835744097	0.999542254619838	0.00163824787826179	homodirectional
ENSMUSG00000022451	-5.25396568993258	-1.04535527071412	-0.521730340759973	0.750823022420937	3.51971833277138	7.7282630859828	4.20290144005392	1.30534588079798e-17	-0.521730340759973	0.750823022420937	0.999542254619838	0.00164321606941344	homodirectional
ENSMUSG00000009647	-5.25396568993258	-1.06591064939796	-0.521709764805337	0.749520695906891	2.90717341169996	7.09517495106217	4.18154188054022	1.36836371806218e-12	-0.521709764805337	0.749520695906891	0.999542254619838	0.00165318605098515	homodirectional
ENSMUSG00000028345	-6.25384073501944	-1.23099525854993	0	0.747857497739177	2.35390801426442	7.37674709397637	5.02753667439229	3.32143139575423e-20	0	0.747857497739177	0.999542254619838	0.00166594391006236	homodirectional
ENSMUSG00000020422	-5.25396568993258	-1.04955613391639	-0.521726135691694	0.744846596258196	4.16531858194987	8.3696501506678	4.20318061947177	1.5661091024214e-24	-0.521726135691694	0.744846596258196	0.999542254619838	0.00168911190975201	homodirectional
ENSMUSG00000022186	-5.25396568993258	-1.03923243484065	-0.5217364697248	0.742900978214989	4.61572184705025	8.83036811430338	4.20933552906766	1.34892125697139e-30	-0.5217364697248	0.742900978214989	0.999542254619838	0.00170413273211661	homodirectional
ENSMUSG00000026305	-5.25396568993258	-1.04184761462974	-0.521733851927223	0.740658085647767	4.76148995558485	8.97351826951921	4.20776201165588	1.40844946652584e-32	-0.521733851927223	0.740658085647767	0.999542254619838	0.00172149750428958	homodirectional
ENSMUSG00000028030	-5.25396568993258	-1.43280106633864	-1.04348581506221	0.739285303797053	-0.109617268524705	3.7115533202881	3.78863545901155	0.0295933570108566	-1.04348581506221	0.739285303797053	0.999542254619838	0.00173215172473747	homodirectional
ENSMUSG00000068394	-5.25396568993258	-1.20539433784328	-0.521770341693781	0.738546830862241	1.24792639640646	5.2964775413329	4.02453399505292	0.000131585422815705	-0.521770341693781	0.738546830862241	0.999542254619838	0.00173789123242132	homodirectional
ENSMUSG00000026234	-6.25384073501944	-1.4691229814302	0	0.738238177891863	6.47788259394462	11.2625187625663	4.78752096911134	1.93895373915609e-79	0	0.738238177891863	0.999542254619838	0.00174029182423328	homodirectional
ENSMUSG00000051674	-5.25396568993258	-1.33550548539835	-0.521840300505033	0.737909359279541	0.316644696583793	4.2351027292779	3.91935300283373	0.00812011677262475	-0.521840300505033	0.737909359279541	0.999542254619838	0.00174285036158445	homodirectional
ENSMUSG00000044066	-5.25396568993258	-1.2642043955999	-0.521711472767095	0.735973734068936	0.809240183167426	4.79899001408767	3.98560659374369	0.00121823343212267	-0.521711472767095	0.735973734068936	0.999542254619838	0.00175793460773663	homodirectional
ENSMUSG00000028173	-5.25396568993258	-1.08707203605728	-0.521688582236095	0.730275525195751	4.6969047542252	8.86371104795124	4.16861720742408	6.00884518068404e-31	-0.521688582236095	0.730275525195751	0.999542254619838	0.00180257190325195	homodirectional
ENSMUSG00000045679	-6.57581223120856	-2.17576881961457	-0.687487530942519	0.729359542294375	0.481354477008166	4.88143557620838	4.39400406036118	6.06149641408416e-06	-0.687487530942519	0.729359542294375	0.999542254619838	0.00180977979513155	homodirectional
ENSMUSG00000029763	-5.25396568993258	-1.1383282671432	-0.521837474897666	0.729183504024226	3.3640683243185	7.47964538627239	4.11564106067304	1.89786462072776e-15	-0.521837474897666	0.729183504024226	0.999542254619838	0.00181116608156031	homodirectional
ENSMUSG00000024668	-5.25396568993258	-1.18645025541533	-0.521789304739258	0.728113132688355	2.07027885252422	6.13775921221668	4.06692149508926	2.65407723354595e-07	-0.521789304739258	0.728113132688355	0.999542254619838	0.00181960237571489	homodirectional
ENSMUSG00000063229	-5.25396568993258	-1.04933593814762	-0.521726356107877	0.72518189159061	6.09277723943855	10.297291333154	4.20053256467487	1.70118604972891e-51	-0.521726356107877	0.72518189159061	0.999542254619838	0.00184276903821397	homodirectional
ENSMUSG00000024085	-6.25384073501944	-1.3950647514763	0	0.724133193521328	2.58734866371681	7.44611871673532	4.86019736300346	3.04486850513367e-21	0	0.724133193521328	0.999542254619838	0.00185108003013303	homodirectional
ENSMUSG00000037236	-5.83882474405379	-1.10096372812691	0	0.723768271045422	4.33330143339011	9.07110955530219	4.73210412039758	2.93738555403418e-41	0	0.723768271045422	0.999542254619838	0.00185397488465068	homodirectional
ENSMUSG00000028552	-5.25396568993258	-1.19023590036995	-0.521785515304856	0.723486934999857	2.36204335783615	6.42573287791568	4.06088810652003	1.13606627392809e-08	-0.521785515304856	0.723486934999857	0.999542254619838	0.00185620766186818	homodirectional
ENSMUSG00000029513	-5.25396568993258	-1.22557299099582	-0.521750142841768	0.72232335570012	1.83288558511309	5.86124838914596	4.01633185918748	3.17355555010854e-06	-0.521750142841768	0.72232335570012	0.999542254619838	0.00186545144817326	homodirectional
ENSMUSG00000027620	-5.83882474405379	-1.0059925167499	0	0.721607672462144	3.69557126722548	8.52836029986321	4.83083815570946	2.94993479940293e-32	0	0.721607672462144	0.999542254619838	0.00187114442689697	homodirectional
ENSMUSG00000050335	-9.71336806321959	-6.17127189241351	-1.1227753523772	0.720993587584172	-0.660672430145846	2.8815240762228	3.50674373498011	6.66655001615843e-06	-1.1227753523772	0.720993587584172	0.999542254619838	0.0018760337332527	homodirectional
ENSMUSG00000022973	-5.25396568993258	-1.24016039558026	-0.521735540835181	0.72038382512791	1.74212062713306	5.75589797863205	3.9908854997341	7.20976582221168e-06	-0.521735540835181	0.72038382512791	0.999542254619838	0.00188089274694674	homodirectional
ENSMUSG00000031399	-7.83891786776559	-4.79032203136781	-1.66791089007205	0.72030007575908	-3.33702618979807	-0.288333405243205	2.69748702930573	0.435767622154545	-1.66791089007205	0.72030007575908	0.999542254619838	0.00188156044170748	homodirectional
ENSMUSG00000016382	-5.83882474405379	-1.1709950075365	0	0.719396427839169	4.51118676608604	9.17896223037295	4.67178196768244	6.04671548047117e-43	0	0.719396427839169	0.999542254619838	0.00188876974819027	homodirectional
ENSMUSG00000018171	-5.25396568993258	-1.1701813257341	-0.521805589954141	0.718868751917429	4.09125712309926	8.17496796921616	4.07615683235966	3.74339683454181e-22	-0.521805589954141	0.718868751917429	0.999542254619838	0.00189298373778518	homodirectional
ENSMUSG00000025287	-5.83882474405379	-1.0140221718705	0	0.718251449254964	2.89225074316233	7.71702610158997	4.81727645647577	3.66676450170456e-21	0	0.718251449254964	0.999542254619838	0.00189791740907656	homodirectional
ENSMUSG00000001089	-5.25396568993258	-1.20724660535296	-0.521768487572132	0.717889401334402	2.49769770312823	6.54437444582366	4.04444625994511	2.66154887700358e-09	-0.521768487572132	0.717889401334402	0.999542254619838	0.0019008129796822	homodirectional
ENSMUSG00000043733	-5.83882474405379	-1.0367109271	0	0.717245659338342	2.73586518867271	7.53795552261456	4.79938886303463	2.92865776594861e-19	0	0.717245659338342	0.999542254619838	0.0019059650789871	homodirectional
ENSMUSG00000024942	-5.83882474405379	-1.02027176248802	0	0.716424360304778	2.47784292388704	7.2963769092581	4.81204941960144	6.75864296305634e-17	0	0.716424360304778	0.999542254619838	0.00191254494854583	homodirectional
ENSMUSG00000014077	-5.25396568993258	-1.20810015800867	-0.521767633165069	0.715973824116346	2.68802785804465	6.73384753754847	4.05063128847121	2.36661978322602e-10	-0.521767633165069	0.715973824116346	0.999542254619838	0.00191615764157734	homodirectional
ENSMUSG00000023353	-5.83882474405379	-1.01035045149963	0	0.713205166373578	0.905345261129165	5.73382940569024	4.82321160282944	9.82893618695702e-07	0	0.713205166373578	0.999542254619838	0.00193840857942378	homodirectional
ENSMUSG00000027035	-6.25384073501944	-1.40376685074497	0	0.71245013978101	1.96987252872856	6.81995273835655	4.84826783898821	3.78717537314048e-15	0	0.71245013978101	0.999542254619838	0.00194449151031176	homodirectional
ENSMUSG00000071379	-5.25396568993258	-1.26679561016269	-0.521708878958719	0.712376603858426	1.8328855807252	5.82002676880121	3.97551672999179	4.27134140959765e-06	-0.521708878958719	0.712376603858426	0.999542254619838	0.00194508430269677	homodirectional
ENSMUSG00000026643	-5.83882474405379	-1.06106606867895	0	0.710467627266081	2.47283361272357	7.25057463091781	4.77925870037629	1.60176746711927e-16	0	0.710467627266081	0.999542254619838	0.00196049451545337	homodirectional
ENSMUSG00000020069	-6.25384073501944	-1.47148524227342	0	0.703974606326627	0.452646554522977	5.23503823072513	4.77003943225271	5.08362556982012e-06	0	0.703974606326627	0.999542254619838	0.00201322111541371	homodirectional
ENSMUSG00000046865	-5.25396568993258	-1.36065470004411	-1.04363025223199	0.703451092068597	1.17577701149557	5.06907273484625	3.89259591529351	0.000381668765124802	-1.04363025223199	0.703451092068597	0.999542254619838	0.00201749347881487	homodirectional
ENSMUSG00000027540	-5.83882474405379	-1.09576984890939	0	0.703408870138429	0.553363808802741	5.29643723046385	4.75094594890997	2.22816001112451e-05	0	0.703408870138429	0.999542254619838	0.0020178381875917	homodirectional
ENSMUSG00000055319	-5.25396568993258	-1.24717068580087	-0.521728523527656	0.703184090469848	3.16415928050586	7.17090044862937	4.0075580266951	4.04308205377033e-13	-0.521728523527656	0.703184090469848	0.999542254619838	0.0020196736847606	homodirectional
ENSMUSG00000056536	-5.25396568993258	-1.39098390878523	-1.04356953309536	0.701503657746193	0.977838782376223	4.84080932537221	3.84822289579248	0.00100127763404093	-1.04356953309536	0.701503657746193	0.999542254619838	0.00203341431557787	homodirectional
ENSMUSG00000020961	-5.83882474405379	-1.22287979160551	0	0.700536726259704	-0.31951432524421	4.29646692972468	4.57519799831635	0.00260196333318914	0	0.700536726259704	0.999542254619838	0.00204133568698891	homodirectional
ENSMUSG00000066568	-5.25396568993258	-1.26822547474496	-0.521707447662834	0.698626333857941	3.04771126329594	7.03340037143051	3.97528413148855	3.40278047739827e-12	-0.521707447662834	0.698626333857941	0.999542254619838	0.00205701834419666	homodirectional
ENSMUSG00000085795	-7.06129554567129	-1.2792597496765	1.16631241980778	0.696706724849217	-0.370079179801784	5.41196455870421	5.77417051259596	8.58122484587871e-08	1.16631241980778	0.696706724849217	0.999542254619838	0.00207281991632742	homodirectional
ENSMUSG00000024360	-7.06129554567129	-1.21572707734727	1.16590260801297	0.696042358793257	3.29429417697013	9.13979825526575	5.85055491053504	1.56652509235192e-59	1.16590260801297	0.696042358793257	0.999542254619838	0.00207829889632736	homodirectional
ENSMUSG00000020592	-7.06129554567129	-1.24436103230289	1.16641722076085	0.695724888861667	0.50928802919842	6.32621378629618	5.79974033265125	1.38570404314779e-13	1.16641722076085	0.695724888861667	0.999542254619838	0.00208091889530731	homodirectional
ENSMUSG00000024238	-5.25396568993258	-1.27844431567889	-0.521697218592834	0.695550678060829	3.14539235359172	7.1208610289874	3.97603195259201	8.95402037586406e-13	-0.521697218592834	0.695550678060829	0.999542254619838	0.00208235712102235	homodirectional
ENSMUSG00000040272	-6.25384073501944	-1.53714111691242	0	0.695439688715467	0.316670384721563	5.03341048176094	4.72408223300438	1.85545219520425e-05	0	0.695439688715467	0.999542254619838	0.0020832735995554	homodirectional
ENSMUSG00000045838	-5.25396568993258	-1.47233166923617	-1.0434066747161	0.691922592834162	0.684793538955078	4.46642294812295	3.74655246405998	0.00379449788035447	-1.0434066747161	0.691922592834162	0.999542254619838	0.00211239152191103	homodirectional
ENSMUSG00000005871	-5.25396568993258	-1.34474957575505	-1.04366209432266	0.690096855260404	2.0502411943959	5.9594264673243	3.91119713534531	1.21035722688176e-06	-1.04366209432266	0.690096855260404	0.999542254619838	0.00212756515505689	homodirectional
ENSMUSG00000042148	-5.25396568993258	-1.43280423762606	-1.04348580871331	0.68844641337638	1.09982859159802	4.92097777349182	3.80696234444163	0.000716387909218697	-1.04348580871331	0.68844641337638	0.999542254619838	0.00214131649981377	homodirectional
ENSMUSG00000041836	-6.57581223120856	-2.43280259278598	-0.687430440078487	0.688126906797401	-0.183602234514217	3.95946300398398	4.12342557942079	0.00077335899153689	-0.687430440078487	0.688126906797401	0.999542254619838	0.00214398241048598	homodirectional
ENSMUSG00000053110	-5.83882474405379	-1.17913215865941	0	0.688031658545865	2.45262060291799	7.1122995152883	4.66300369505051	1.95868905965386e-15	0	0.688031658545865	0.999542254619838	0.00214477738583784	homodirectional
ENSMUSG00000000384	-5.25396568993258	-1.31668046273067	-1.04371828874312	0.687710217856483	2.89318019961505	6.83041843724536	3.92938875098994	6.19456867996463e-11	-1.04371828874312	0.687710217856483	0.999542254619838	0.00214746105533545	homodirectional
ENSMUSG00000028530	-5.25396568993258	-1.3061352872042	-1.04333899980523	0.686815683118447	4.19413868581578	8.14189700817721	3.94827577248091	1.11408568156737e-21	-1.04333899980523	0.686815683118447	0.999542254619838	0.00215493602564899	homodirectional
ENSMUSG00000024639	-5.25396568993258	-1.38781776217644	-1.04357587172723	0.686233007802334	1.67827448786319	5.54439917081633	3.86460281667332	2.89135406811903e-05	-1.04357587172723	0.686233007802334	0.999542254619838	0.00215981025360751	homodirectional
ENSMUSG00000027187	-5.83882474405379	-1.2080987145866	0	0.68262495176566	0.78116720148231	5.41191110947279	4.61801505228717	9.12348090317272e-06	0	0.68262495176566	0.999542254619838	0.00219008503545713	homodirectional
ENSMUSG00000005483	-5.25396568993258	-1.34337165744441	-1.04366485291786	0.678518227281725	3.31662758153445	7.22716729081949	3.9102449177626	1.68184273747562e-13	-1.04366485291786	0.678518227281725	0.999542254619838	0.00222473942097278	homodirectional
ENSMUSG00000032280	-5.83882474405379	-1.35563499750084	0	0.676675949628403	-0.186760670006319	4.29646714313168	4.45835138705418	0.00234382714578853	0	0.676675949628403	0.999542254619838	0.00224035359276053	homodirectional
ENSMUSG00000005148	-5.25396568993258	-1.38700281876935	-1.04357750324556	0.670250841772781	2.93202411498137	6.79894101978893	3.85537258735848	9.40773769161859e-11	-1.04357750324556	0.670250841772781	0.999542254619838	0.00229514404100219	homodirectional
ENSMUSG00000035696	-5.83882474405379	-1.29850360537773	0	0.669923811096428	0.662987074677447	5.203330803824	4.53495173074943	3.23485243303425e-05	0	0.669923811096428	0.999542254619838	0.00229794684178296	homodirectional
ENSMUSG00000031605	-5.83882474405379	-1.37835550875382	0	0.668616045213215	0.00588217819265535	4.46638720051598	4.41803490153115	0.00118333882012106	0	0.668616045213215	0.999542254619838	0.00230916867895055	homodirectional
ENSMUSG00000040990	-5.83882474405379	-1.2492919351816	0	0.66743341168959	1.61376373970498	6.20330079073648	4.58775674067118	3.53624969160596e-09	0	0.66743341168959	0.999542254619838	0.0023193356805659	homodirectional
ENSMUSG00000042644	-5.25396568993258	-1.39581242926415	-1.04355986638771	0.666561047190905	3.15715025182313	7.01525352431214	3.85331983323583	4.5557906753613e-12	-1.04355986638771	0.666561047190905	0.999542254619838	0.00232684687748785	homodirectional
ENSMUSG00000028053	-5.83882474405379	-1.26449015005244	0	0.665292621691769	1.52942729307568	6.10376812543206	4.57609101001352	1.18876849852651e-08	0	0.665292621691769	0.999542254619838	0.00233778577900288	homodirectional
ENSMUSG00000040435	-5.25396568993258	-1.83134824766714	-1.04348872360811	0.664885026422859	-0.251635261172764	3.17099851974861	3.42410311654421	0.0741113116091756	-1.04348872360811	0.664885026422859	0.999542254619838	0.0023413053086713	homodirectional
ENSMUSG00000029004	-5.25396568993258	-1.47402828047841	-1.04340327809697	0.659320885890188	2.04011702062024	5.82002693190172	3.77632443272187	3.55974080334438e-06	-1.04340327809697	0.659320885890188	0.999542254619838	0.00238956785728504	homodirectional
ENSMUSG00000027677	-8.34141603472032	-3.24658404777605	0.454243907881761	0.657308675755962	-1.38331021029988	3.71157760847902	5.07057244724437	4.86030382445179e-06	0.454243907881761	0.657308675755962	0.999542254619838	0.00240712182100989	homodirectional
ENSMUSG00000021371	-5.83882474405379	-1.41204552672385	0	0.655752057505695	0.413962292974524	4.84077165227979	4.4294691208176	0.000215315780202114	0	0.655752057505695	0.999542254619838	0.00242073823150618	homodirectional
