sample	start_density	stop_density	start_lower_CI	start_upper_CI	stop_lower_CI	stop_upper_CI
7-111-R.toTranscriptome.sort	0.46070438682360904	0.4068662743595346	0.30204768190223696	0.6193610917449811	0.20685205050051314	0.606880498218556
7-111-R.toTranscriptome.sort	0.2844721139457303	0.4031986823085649	0.16478510667108928	0.40415912122037134	0.10579479088563476	0.7006025737314951
7-111-R.toTranscriptome.sort	0.2808755369482226	0.1620057168073049	0.17602805746580702	0.38572301643063817	0.0478325422320883	0.2761788913825215
7-111-R.toTranscriptome.sort	0.5490774216195132	0.2615024347812802	0.34970550360370867	0.7484493396353178	0.10455688855469725	0.4184479810078632
7-111-R.toTranscriptome.sort	0.3389345656222759	0.10918780107914514	0.20447518535377346	0.4733939458907784	0.03160412583727419	0.1867714763210161
7-111-R.toTranscriptome.sort	0.44529048540571875	0.3194561875230073	0.2915507674638507	0.5990302033475867	0.14553645858397488	0.4933759164620397
7-111-R.toTranscriptome.sort	0.4577928721113409	0.42372040295629354	0.2670737970075193	0.6485119472151625	0.24236174023530122	0.6050790656772859
7-111-R.toTranscriptome.sort	0.4502571869737056	0.08109656241484607	0.30003388133866105	0.6004804926087501	0.00741699187403197	0.15477613295566017
7-111-R.toTranscriptome.sort	0.6833496295264684	0.1725718040610222	0.38431681082234653	0.9823824482305903	0.053060993492070704	0.2920826146299737
7-111-R.toTranscriptome.sort	0.39202689272834235	0.16073388989068668	0.2711531184012712	0.5129006670554135	0.052553240642361	0.26891453913901237
7-111-R.toTranscriptome.sort	0.41583280714041737	0.30253453402830455	0.276434309736485	0.5552313045443498	0.10682417884001064	0.4982448892165985
7-111-R.toTranscriptome.sort	0.5944627980166346	0.2110598587832724	0.40703512845247214	0.781890467580797	0.0797489941920212	0.3423707233745236
7-111-R.toTranscriptome.sort	0.4639584326784969	0.13516464420586172	0.30060504617333067	0.6273118191836631	0.025032954198537072	0.24529633421318636
7-111-R.toTranscriptome.sort	0.4172029317108965	0.18188087490517327	0.2644568134144204	0.5699490500073726	0.05469751459227307	0.30906423521807347
7-111-R.toTranscriptome.sort	0.6675931969659584	0.25363448439684183	0.4643852424414122	0.8708011514905046	0.10362056970939457	0.40364839908428907
7-111-R.toTranscriptome.sort	0.43210303641485703	0.2370646499935041	0.28280504752207947	0.5814010253076346	0.10545055093308314	0.36867874905392506
7-111-R.toTranscriptome.sort	0.429020256131279	0.21939015041881882	0.2791730276299751	0.5788674846325829	0.07243473460984493	0.3663455662277927
7-111-R.toTranscriptome.sort	0.4643009638211167	0.34903378259786194	0.28842575339452103	0.6401761742477123	0.18142880828151722	0.5166387569142067
7-111-R.toTranscriptome.sort	0.5328071923450735	0.24118271295717011	0.3703289874791522	0.6952853972109947	0.07838898055979004	0.4039764453545502
7-111-R.toTranscriptome.sort	0.5435969233375966	0.16239586623572927	0.37553888438118477	0.7116549622940084	0.06250456970781249	0.26228716276364605
7-111-R.toTranscriptome.sort	0.3557185916106453	0.18828114327442758	0.17280302605773631	0.5386341571635542	0.054003587289727095	0.32255869925912806
7-111-R.toTranscriptome.sort	0.3209516806347373	0.2790714321002077	0.209266474696443	0.43263688657303156	0.13609255265902234	0.42205031154139305
7-111-R.toTranscriptome.sort	0.42765013156079984	0.2472833873031588	0.27816691786610415	0.5771333452554955	0.094704751691081	0.3998620229152366
7-111-R.toTranscriptome.sort	0.41771672842482616	0.33617250030523305	0.2690259126963329	0.5664075441533194	0.15322510255567248	0.5191198980547936
7-111-R.toTranscriptome.sort	0.4968414223699962	0.13378095364576376	0.3314170053393672	0.6622658394006251	0.039080183209828104	0.22848172408169942
7-111-R.toTranscriptome.sort	0.45864919996789033	0.2977629599703349	0.30346138272524287	0.6138370172105378	0.1361165927437659	0.45940932719690397
7-111-R.toTranscriptome.sort	0.46344463596456736	0.24653247418990637	0.2989377826780898	0.6279514892510449	0.11224953024473774	0.380815418135075
7-111-R.toTranscriptome.sort	0.5129403860731261	0.33060856772103253	0.34147019079975705	0.6844105813464951	0.1814961991309581	0.47972093631110696
7-111-R.toTranscriptome.sort	0.44237897069345056	0.2976829404329726	0.28886171641773806	0.5958962249691631	0.14523379769412192	0.4501320831718233
7-111-R.toTranscriptome.sort	0.3642818701761399	0.2861493004576704	0.23370121449862055	0.4948625258536592	0.13081133288943622	0.44148726802590454
7-111-R.toTranscriptome.sort	0.46121818353753863	0.12232197601964258	0.28271603757142677	0.6397203295036504	0.026048692550321564	0.21859525948896358
7-111-R.toTranscriptome.sort	0.5228737892090998	0.20427766631631394	0.3480257261542975	0.697721852263902	0.08489325870424512	0.32366207392838275
7-111-R.toTranscriptome.sort	0.5314370677745943	0.1743496896057457	0.3396363916012971	0.7232377439478915	0.07694263481999734	0.27175674439149405
7-111-R.toTranscriptome.sort	0.4170316661395866	0.30521725364406455	0.2733637800117538	0.5606995522674194	0.15420002595421126	0.45623448133391786
7-111-R.toTranscriptome.sort	0.323006867490456	0.25719195508708326	0.20280418398059075	0.4432095510003212	0.12514673720607952	0.389237172968087
7-111-R.toTranscriptome.sort	0.5631211984669243	0.24016212601962458	0.38104188806576633	0.7452005088680823	0.1195939939644217	0.36073025807482745
7-111-R.toTranscriptome.sort	0.3735302110268741	0.24397180786298084	0.24292894640027124	0.5041314756534769	0.11069385530152881	0.37724976042443287
7-111-R.toTranscriptome.sort	0.4410088461229715	0.17661232353998643	0.29243020025222044	0.5895874919937225	0.05983470607528914	0.29338994100468374
7-111-R.toTranscriptome.sort	0.3178689003511592	0.25185104037262196	0.14434294876583004	0.4913948519364884	0.10292551992236737	0.40077656082287655
7-111-R.toTranscriptome.sort	0.34475759504681225	0.19167924286429278	0.21825847660023523	0.47125671349338927	0.05289788515121488	0.3304606005773707
7-111-R.toTranscriptome.sort	0.4598480589670596	0.2206557377536833	0.3271742654579173	0.5925218524762019	0.09157801623005632	0.34973345927731025
7-111-R.toTranscriptome.sort	0.3725026175990147	0.06634961572683688	0.22751913352827394	0.5174861016697555	-0.001942396457708398	0.13464162791138218
7-111-R.toTranscriptome.sort	0.2942342515103942	0.23922453492743503	0.18123398202352697	0.4072345209972614	0.10867329651348204	0.369775773341388
7-111-R.toTranscriptome.sort	0.30005728093493045	0.24206782549677483	0.18385673777343992	0.416257824096421	0.10419300257320452	0.37994264842034514
7-111-R.toTranscriptome.sort	0.4135924683157149	0.1694609215184893	0.27089496440395444	0.5562899722274753	0.04326817585027812	0.2956536671867005
7-111-R.toTranscriptome.sort	0.504556010994643	0.2212649192323466	0.3424883433575072	0.6666236786317787	0.10056032216039203	0.34196951630430117
7-111-R.toTranscriptome.sort	0.4053435506619553	0.2810903225951751	0.18634659015263874	0.6243405111712719	0.12613365559089013	0.43604698959946003
7-111-R.toTranscriptome.sort	0.34444648877966216	0.42210645579296946	0.22519100052887805	0.46370197703044624	0.23589933041554006	0.6083135811703988
7-111-R.toTranscriptome.sort	0.31498264788405655	0.22242206377140739	0.19725798682000573	0.4327073089481074	0.07573523426935669	0.3691088932734581
7-111-R.toTranscriptome.sort	0.26317488109571446	0.2573535585775558	0.1554477723367037	0.3709019898547252	0.11691484034976843	0.39779227680534324
7-111-R.toTranscriptome.sort	0.4644044846359714	0.24901370212927032	0.28638339642878213	0.6424255728431607	0.11311759372982991	0.38490981052871076
7-111-R.toTranscriptome.sort	0.5339271470833326	0.3300723887496156	0.35740709667767556	0.7104471974889895	0.1554998938797928	0.5046448836194384
7-111-R.toTranscriptome.sort	0.453194726692205	0.4058772948848545	0.30317953758997424	0.6032099157944357	0.1967553358006219	0.6149992539690872
7-111-R.toTranscriptome.sort	0.4244333559338654	0.34320277231119506	0.27505995634209324	0.5738067555256375	0.18271958216523299	0.5036859624571571
7-111-R.toTranscriptome.sort	0.44965356220796493	0.25275347451888264	0.2843723305528468	0.6149347938630831	0.09525487357788603	0.41025207545987924
7-111-R.toTranscriptome.sort	0.37928394376640345	0.3035008663550894	0.24155830431390987	0.517009583218897	0.12450877426692994	0.4824929584432488
7-111-R.toTranscriptome.sort	0.4677635355660632	0.2940189765198313	0.30237168722622254	0.6331553839059039	0.13504603191177797	0.45299192112788456
7-111-R.toTranscriptome.sort	0.3664861471765943	0.30413843096928506	0.24388001343279384	0.4890922809203947	0.14294188658878723	0.46533497534978285
7-111-R.toTranscriptome.sort	0.45989492991126185	0.11735326464739634	0.2885257447133483	0.6312641151091753	0.029075295290726694	0.205631234004066
7-111-R.toTranscriptome.sort	0.419941197463652	0.20632404530091336	0.2758300351207794	0.5640523598065246	0.07822799536335795	0.3344200952384688
7-111-R.toTranscriptome.sort	0.3734625983578526	0.36919490327016785	0.2449845522691603	0.501940644446545	0.18862187800988944	0.5497679285304462
7-111-R.toTranscriptome.sort	0.3465548398493974	0.26495103857133373	0.2127098052347416	0.4803998744640532	0.10479189330976735	0.4251101838329001
7-111-R.toTranscriptome.sort	0.3114503896259895	0.2447256172028928	0.18118142207030127	0.44171935718167765	0.10542428498860759	0.38402694941717797
7-111-R.toTranscriptome.sort	0.4059940901107934	0.15368787560081806	0.2573264312130127	0.5546617490085741	0.03733128897151465	0.27004446223012146
7-111-R.toTranscriptome.sort	0.481897819536468	0.1422764006864716	0.321205692960925	0.642589946112011	0.0523487282032349	0.2322040731697083
7-111-R.toTranscriptome.sort	0.5333509422292673	0.22047252166907286	0.3627657406117649	0.7039361438467696	0.07620782699352655	0.3647372163446192
7-111-R.toTranscriptome.sort	0.39994024126170497	0.1592381397159973	0.25720316533423904	0.5426773171891709	0.0651931906047088	0.2532830888272858
7-111-R.toTranscriptome.sort	0.6145976692407957	0.20112535135131213	0.3628025249517796	0.8663928135298118	0.07374449497596866	0.3285062077266556
7-111-R.toTranscriptome.sort	0.5537766020292768	0.2153702395168662	0.36622370302842466	0.741329501030129	0.0885052883911959	0.3422351906425365
7-111-R.toTranscriptome.sort	0.36020916954669113	0.2315190171242539	0.22856375713708715	0.4918545819562951	0.09892196022631025	0.3641160740221976
7-111-R.toTranscriptome.sort	0.3558818913414292	1.2239320328261436	0.2361122588532124	0.47565152382964604	-0.6956664926274434	3.1435305582797306
7-111-R.toTranscriptome.sort	0.3926581286911703	0.40506388984975233	0.2522844907715538	0.5330317666107868	-0.10712744376870847	0.9172552234682132
7-111-R.toTranscriptome.sort	0.3671939217710768	0.2845047140946928	0.21373051124822134	0.5206573322939323	0.15209665914215778	0.41691276904722785
7-111-R.toTranscriptome.sort	0.36847693565360967	0.23526914810460842	0.23594337790841372	0.5010104933988057	0.0865255604674007	0.38401273574181616
7-111-R.toTranscriptome.sort	0.21132622499192313	0.3234742141354903	0.12271691705063921	0.29993553293320707	0.13982941951272349	0.5071190087582571
7-111-R.toTranscriptome.sort	0.4509722662653386	0.18062045262552487	0.30476334077476425	0.5971811917559129	0.08302767236419288	0.27821323288685684
7-111-R.toTranscriptome.sort	0.27570754689018134	0.20875477004483348	0.17355345679673606	0.3778616369836266	0.09331293553863598	0.32419660455103094
7-111-R.toTranscriptome.sort	0.34246632300675095	0.33799555783474927	0.20912291869164434	0.47580972732185756	0.17113068034699042	0.5048604353225081
7-111-R.toTranscriptome.sort	0.36887341537139745	0.15629823050465771	0.22878896612707195	0.5089578646157229	0.05001212044002963	0.2625843405692858
7-111-R.toTranscriptome.sort	0.5197674700555313	0.3026165930370225	0.3417708802564652	0.6977640598545973	0.1474288589368077	0.4578043271372373
7-111-R.toTranscriptome.sort	0.3297958957219532	0.20687835424600873	0.20428634391927877	0.45530544752462765	0.06280821570638617	0.3509484927856313
7-111-R.toTranscriptome.sort	0.44892751376465445	0.27667162704430887	0.2918390154436574	0.6060160120856515	0.12871152678322506	0.42463172730539267
7-111-R.toTranscriptome.sort	0.5859676456926594	0.3856750301042478	0.4027529527462306	0.7691823386390881	0.19142979918049316	0.5799202610280024
7-111-R.toTranscriptome.sort	0.5078853025099567	0.16464636681406192	0.3387293003077699	0.6770413047121435	0.024588480973492283	0.3047042526546315
7-111-R.toTranscriptome.sort	0.3751907660935777	0.26717309636735237	0.24282536712043262	0.5075561650667229	0.09975129761949741	0.4345948951152073
7-111-R.toTranscriptome.sort	0.4449001877032819	0.2056415791835619	0.30442313459511705	0.5853772408114467	0.0858507078170782	0.3254324505500456
7-111-R.toTranscriptome.sort	0.4585071149955138	0.14620625472307122	0.2843635048079461	0.6326507251830815	0.05982781810201068	0.23258469134413176
7-111-R.toTranscriptome.sort	0.36706210402816897	0.22042902763455474	0.23996777178291206	0.49415643627342587	0.08036476887478816	0.3604932863943213
7-111-R.toTranscriptome.sort	0.4990375931573959	0.4743342842091511	0.31468315801093094	0.6833920283038608	0.2855308233344823	0.6631377450838198
7-111-R.toTranscriptome.sort	0.44000802792037486	0.25634203914354836	0.28689565079553014	0.5931204050452196	0.12644593401334572	0.386238144273751
7-111-R.toTranscriptome.sort	0.4780868659025247	0.291027182196562	0.31769350174996286	0.6384802300550865	0.14093443310488812	0.44111993128823584
7-111-R.toTranscriptome.sort	0.4012379900046988	0.2551302961284693	0.2528741017950362	0.5496018782143614	0.12475979239586948	0.38550079986106917
7-111-R.toTranscriptome.sort	0.44052497798182383	0.281127032837123	0.27664317089774126	0.6044067850659064	0.14354043213810916	0.4187136335361368
7-111-R.toTranscriptome.sort	0.4226218266399853	0.31143021292818945	0.2780444990987917	0.5671991541811789	0.11642348062828586	0.506436945228093
7-111-R.toTranscriptome.sort	0.3213995106819599	0.2931505916039474	0.18522124831867917	0.4575777730452406	0.15395719066181268	0.43234399254608213
7-111-R.toTranscriptome.sort	0.38006853012768216	0.23511570511785204	0.24011402154530323	0.5200230387100611	0.10224738282639526	0.3679840274093088
7-111-R.toTranscriptome.sort	0.4749495388347054	0.18526969887201944	0.2915181958432276	0.6583808818261833	0.07519296697505656	0.2953464307689823
7-111-R.toTranscriptome.sort	0.3724222558526382	0.18424718293664463	0.22892832452764833	0.5159161871776281	0.07586120195293959	0.29263316392034966
7-111-R.toTranscriptome.sort	0.3724033472557413	0.30529771795407573	0.23888302186222843	0.5059236726492542	0.1433806128625679	0.4672148230455836
7-111-R.toTranscriptome.sort	0.4389794322415761	0.4102497131299162	0.27192625230138134	0.6060326121817708	0.217736659292971	0.6027627669668614
7-111-R.toTranscriptome.sort	0.43268733589584696	0.22724988242284033	0.2657847137340994	0.5995899580575945	0.08489070738519988	0.3696090574604808
7-111-R.toTranscriptome.sort	0.5710630365940058	0.31979789152275484	0.3823349913906956	0.759791081797316	0.16624107381222153	0.47335470923328815
7-111-R.toTranscriptome.sort	0.4553789026354328	0.2852852301812108	0.3043887228249798	0.6063690824458858	0.11775841079141547	0.4528120495710062
7-111-R.toTranscriptome.sort	0.3504220812867039	0.21153912688853874	0.21992453722531227	0.4809196253480955	0.09426257131597114	0.3288156824611063
7-111-R.toTranscriptome.sort	0.3572865874654236	0.22347537251018923	0.21599820749989285	0.4985749674309543	0.06434424635978	0.3826064986605985
7-111-R.toTranscriptome.sort	0.3852119734478159	0.329337265813485	0.23941519466997574	0.531008752225656	0.16284959152386363	0.49582494010310635
7-111-R.toTranscriptome.sort	0.5160103790863859	0.30097234333866885	0.34218587533829314	0.6898348828344787	0.12239564233322381	0.4795490443441139
7-111-R.toTranscriptome.sort	0.4635076012481371	0.3731630509857253	0.2902281345716866	0.6367870679245876	0.19327735725501854	0.5530487447164321
7-111-R.toTranscriptome.sort	0.5359085587758752	0.29790395791414437	0.35333110470466655	0.7184860128470838	0.15009718377030437	0.4457107320579844
7-111-R.toTranscriptome.sort	0.42743429769842906	0.20207433940267122	0.2874364540326527	0.5674321413642054	0.09643909755946448	0.307709581245878
7-111-R.toTranscriptome.sort	0.4452899238792555	0.20965276646483472	0.2873166594868326	0.6032631882716784	0.07524116188513524	0.3440643710445342
7-111-R.toTranscriptome.sort	0.4153787215567639	0.2338621285225931	0.26197723432360914	0.5687802087899188	0.1113763910754816	0.35634786596970464
7-111-R.toTranscriptome.sort	0.41024467430351863	0.15605932412858567	0.2555053490986604	0.5649839995083769	0.043206941493645	0.2689117067635263
7-111-R.toTranscriptome.sort	0.36269778693019056	0.3061223557202855	0.21187949658382557	0.5135160772765556	0.15047898017368966	0.46176573126688136
7-111-R.toTranscriptome.sort	0.3812623281523484	0.27894032008353603	0.23876464873471168	0.5237600075699851	0.1511567944267631	0.40672384574030895
7-111-R.toTranscriptome.sort	0.27177801152118264	0.1835135302832849	0.1653695146171547	0.37818650842521057	0.07964093922550339	0.28738612134106645
7-111-R.toTranscriptome.sort	0.29434781457587905	0.3995598312857365	0.17569730013597898	0.41299832901577915	0.23925874241366826	0.5598609201578048
7-111-R.toTranscriptome.sort	0.45753767506799825	0.2477671684592993	0.29515338669995406	0.6199219634360424	0.12465072721751652	0.3708836097010821
7-111-R.toTranscriptome.sort	0.40374394855445894	0.1986569325442472	0.25518191414137403	0.5523059829675439	0.08235423472863236	0.3149596303598621
7-111-R.toTranscriptome.sort	0.33341080697829895	0.2764900289100817	0.2143927540833194	0.4524288598732785	0.13579617457237658	0.41718388324778677
7-111-R.toTranscriptome.sort	0.3830637810814159	0.3075647673828585	0.22852494756471117	0.5376026145981206	0.1674527412144672	0.4476767935512498
7-111-R.toTranscriptome.sort	0.49086677379878896	0.2539813709497546	0.3163328097686719	0.665400737828906	0.1227817940984462	0.385180947801063
7-111-R.toTranscriptome.sort	0.3891621711084438	0.15529350837564576	0.23186117043158727	0.5464631717853004	0.06761902882534268	0.24296798792594884
7-111-R.toTranscriptome.sort	0.42877841271452427	0.22738903807819508	0.2772312368451709	0.5803255885838776	0.11222000328570086	0.3425580728706893
7-111-R.toTranscriptome.sort	0.38621792962972556	0.17393232297589245	0.2506384159688825	0.5217974432905687	0.07481864150982906	0.2730460044419558
7-111-R.toTranscriptome.sort	0.4286891666048368	0.3596374596885792	0.27650656686727504	0.5808717663423986	0.19129334858519972	0.5279815707919586
7-111-R.toTranscriptome.sort	0.27173217574912834	0.2377812414956053	0.1411181767564024	0.4023461747418543	0.11444959135317785	0.3611128916380328
7-111-R.toTranscriptome.sort	0.45008592140239573	0.2445470815994994	0.2827819018545976	0.6173899409501938	0.11909440609438302	0.36999975710461575
7-111-R.toTranscriptome.sort	0.3513096934956357	0.41782639093425256	0.2172594805891165	0.4853599064021549	0.21774069599143955	0.6179120858770656
7-111-R.toTranscriptome.sort	0.3496237051906374	0.21353575606861155	0.22539586302922043	0.47385154735205437	0.099426583829801	0.3276449283074221
7-111-R.toTranscriptome.sort	0.34793201616440483	0.2238597695303188	0.21667580042717094	0.47918823190163873	0.10310741377947723	0.34461212528116036
7-111-R.toTranscriptome.sort	0.5190368750831691	0.2695082846077846	0.3403713667465651	0.6977023834197731	0.1377062389097579	0.4013103303058113
7-111-R.toTranscriptome.sort	0.41932877651878553	0.3268424989450905	0.26762138119197376	0.5710361718455973	0.1101438611991869	0.5435411366909941
7-111-R.toTranscriptome.sort	0.3603747878972008	0.3199618380927974	0.21626518985357454	0.504484385940827	0.1844342762729555	0.45548939991263926
7-111-R.toTranscriptome.sort	0.31946524123370046	0.1644364013474306	0.19158405930026928	0.44734642316713163	0.07894206414830321	0.24993073854655798
7-111-R.toTranscriptome.sort	0.347327016729199	0.27012189708547013	0.2162051030165577	0.47844893044184034	0.13784111927077033	0.4024026749001699
7-111-R.toTranscriptome.sort	0.5234987403501818	0.3487552296714486	0.31260107171704793	0.7343964089833157	0.21178587146151867	0.48572458788137857
7-111-R.toTranscriptome.sort	0.32926071683341035	0.12949594939260217	0.17898952082302727	0.47953191284379343	0.043940734379590354	0.215051164405614
7-111-R.toTranscriptome.sort	0.38507136696064376	0.2060129508358522	0.25080304310610557	0.5193396908151819	0.09177822078854805	0.32024768088315636
7-111-R.toTranscriptome.sort	0.39953944579718786	0.18635462517538529	0.2530173203061841	0.5460615712881915	0.09166833689165804	0.28104091345911253
